Date,HAA Market-Cap Net,Sector Top-1 Net,Sector Top-2 Net,Sector Top-2 SHY Net,VTI Buy and Hold,SPY Buy and Hold
2006-09-30,0.0270020969169846,0.0397524117305274,0.001831582243819,0.001831582243819,0.0225994517956016,0.0270020969169846
2006-10-31,0.0315158962816493,0.0233973239359528,0.0437806417931412,0.0437806417931412,0.0353015071537328,0.0315158962816493
2006-11-30,0.0198857323918377,0.0121315643933059,0.0202765247389061,0.0202765247389061,0.0232952095668876,0.0198857323918377
2006-12-31,0.0133711435495802,-0.0286736124665797,-0.0034943176962176,-0.0034943176962176,0.0120153262990334,0.0133711435495802
2007-01-31,0.0011251772972351,-0.0040402358366141,0.0078751779594065,0.0011251772972351,0.0186148474545402,0.0150401249736173
2007-02-28,-0.0201172325055646,-0.0304033966782829,-0.0306890623971205,-0.0306890623971205,-0.0162442243560424,-0.0196172325055646
2007-03-31,0.012618533181585,-0.0047269998779414,0.0014460988307286,0.0014460988307286,0.0112091015527331,0.0115888685307876
2007-04-30,0.0276901773515423,0.0507604846051458,0.0372131493489495,0.0372131493489495,0.0402204941730612,0.0442955424622273
2007-05-31,0.0334201049293722,0.0777974742647487,0.0645895301938213,0.0645895301938213,0.037238512868619,0.0339201049293722
2007-06-30,-0.0222400918031268,0.0130354345895857,0.0056435515384277,0.0056435515384277,-0.017627697393567,-0.0146209208209214
2007-07-31,-0.0469466139377047,0.0001454718317221,-0.0009040356341552,-0.0009040356341552,-0.035346864184906,-0.0313100911054519
2007-08-31,0.0123330015481985,0.012028622720184,0.0058910283721111,0.0058910283721111,0.0147124852113689,0.0128330015481985
2007-09-30,0.0387142138950864,0.0739912476775515,0.0556377418917886,0.0556377418917886,0.0384668965953403,0.0387142138950864
2007-10-31,0.013566379199738,0.0254008282709166,0.005999189363182,0.005999189363182,0.0179240268646578,0.013566379199738
2007-11-30,-0.0497757701520251,-0.0421113988915268,-0.0589817278767983,-0.0589817278767983,-0.0452216916926951,-0.0387323460669083
2007-12-31,-0.0117603843734796,0.0828121546303013,0.0404889057844739,0.0404889057844739,-0.0069449658219212,-0.0112603843734796
2008-01-31,-0.060525904570955,-0.1228733015906514,-0.1256400695177306,-0.1256400695177306,-0.0616602920456282,-0.0604609193361124
2008-02-29,-0.0263429592012496,0.0926725477265153,0.0359511793121063,0.0359511793121063,-0.0249631330929435,-0.0258429592012496
2008-03-31,-0.0191080938817391,-0.0233627424749996,0.0064716692399395,0.0064716692399395,-0.0089468802957571,-0.0089420715196029
2008-04-30,0.0471616646688072,0.1038345289418054,0.066623361385226,0.066623361385226,0.0488550411163992,0.0476616646688072
2008-05-31,0.0538514611615878,0.0519881276239149,0.0304094717045426,0.0304094717045426,0.0201604306648832,0.0151166619242963
2008-06-30,-0.0710334528353957,0.031554317359866,-0.031309760657568,-0.031309760657568,-0.0812079864714149,-0.0835755276393127
2008-07-31,-0.0182122171900738,-0.1591321691632117,-0.0917877770832878,-0.0917877770832878,-0.0062412167526429,-0.008985774443587
2008-08-31,0.0423968478467473,0.0033605732608499,0.0106287989198674,0.0106287989198674,0.0146018597916723,0.0154534770950613
2008-09-30,-0.0665564987619935,-0.1493086700723743,-0.1368939996617283,-0.1368939996617283,-0.0924108008305327,-0.0941738525789737
2008-10-31,0.0105456319404488,0.0105456319404488,-0.058020628989888,0.0105456319404488,-0.1747775381047926,-0.1651863100283526
2008-11-30,0.0110533620246886,0.0110533620246886,0.0044902310340821,0.0110533620246886,-0.0801492117104885,-0.0696063832776108
2008-12-31,0.0056309719670877,0.0056309719670877,0.0028950727809435,0.0056309719670877,0.0176607265811046,0.0097961106060664
2009-01-31,-0.117397068388621,-0.1066659322278076,-0.1135746131530065,-0.1135746131530065,-0.0804645828476837,-0.0821144492115034
2009-02-28,-0.0019503013071368,-0.0019503013071368,-0.0631771314071758,-0.0019503013071368,-0.1052505989324927,-0.1074489588590958
2009-03-31,0.0049949430123852,0.0049949430123852,0.0234892048163611,0.0049949430123852,0.0827221228541699,0.0833108027139741
2009-04-30,0.147259787425511,0.1038533882224336,0.1442978927179747,0.1442978927179747,0.109904521774911,0.0993461810760931
2009-05-31,0.0294056407168989,-0.0077989787264994,0.0079446945032171,0.0079446945032171,0.0546323803649215,0.0584532036511602
2009-06-30,0.0088514661447054,-0.0183559127994216,-0.0079109468565485,-0.0079109468565485,0.0036729645019837,-0.0006545638205336
2009-07-31,0.0832701218022657,0.0813230954241641,0.0881052332016065,0.0881052332016065,0.077372301133513,0.0746059206744715
2009-08-31,0.0232897686285393,0.0162429566733355,0.0257313783259947,0.0257313783259947,0.0371105711141701,0.0369391201252733
2009-09-30,0.056021146418869,0.0189768318927227,0.0362323102216287,0.0362323102216287,0.0413355685751721,0.035457127871147
2009-10-31,-0.0451024263296696,-0.0595717156763959,-0.0416170668157162,-0.0416170668157162,-0.0263111278986879,-0.0192251142436558
2009-11-30,0.0419662964356906,0.0548130673793615,0.0413644842888612,0.0413644842888612,0.0569186399841072,0.061606726287968
2009-12-31,0.0609506444142486,0.0580386164031443,0.0517024190207215,0.0517024190207215,0.0286310368824969,0.0191008906132879
2010-01-31,-0.0321849024225135,-0.0859135833757011,-0.057400859129356,-0.057400859129356,-0.0356572418429192,-0.0363419285771292
2010-02-28,0.0505877332165469,0.0551900398683686,0.0452255422985974,0.0452255422985974,0.0343999725943491,0.0311946117722834
2010-03-31,0.0717022330351793,0.078068424281829,0.083528328669167,0.083528328669167,0.063958255313965,0.060879272701156
2010-04-30,0.0576996809529286,0.0420735910531746,0.0276198861854256,0.0276198861854256,0.0218156056111011,0.0154700701714418
2010-05-31,-0.0715305858205762,-0.0708617228958847,-0.0810248884057898,-0.0810248884057898,-0.0788309532797659,-0.0794542038885226
2010-06-30,-0.0709706751945539,-0.0971919049510822,-0.0829720471113247,-0.0829720471113247,-0.0584048228214666,-0.0517412692647175
2010-07-31,0.0675544700421874,0.1037652037340077,0.0917825244740814,0.0917825244740814,0.0702055392622067,0.0683004127329549
2010-08-31,-0.0495826710330501,-0.0693296753336,-0.0545441373911759,-0.0545441373911759,-0.047111154429438,-0.0449803307882662
2010-09-30,0.1126647639662445,0.1097152563715066,0.1127414163071226,0.1127414163071226,0.0946365218070213,0.0895547692137164
2010-10-31,0.0339299261316921,0.0553726199737449,0.0420726379057743,0.0420726379057743,0.0402606328182109,0.0382024162701102
2010-11-30,0.0296292527234187,0.0252412143729998,0.0041570017363315,0.0041570017363315,0.005105139974155,0.0
2010-12-31,0.0753014332126848,0.0409584062478576,0.0668213991726776,0.0668213991726776,0.0695940879174181,0.0668519966438498
2011-01-31,0.0011685381147881,0.0712947292259888,0.0552918099446954,0.0552918099446954,0.0204835546528612,0.023300103282805
2011-02-28,0.0448970747822496,0.0736846455370539,0.047465654854704,0.047465654854704,0.0369755497946007,0.03473723709334
2011-03-31,0.0259234103043441,0.0188245117473646,0.0205641860954503,0.0205641860954503,0.0041854858390699,0.0001201777093993
2011-04-30,0.0262879943788856,0.0091533865022193,0.0182478961135025,0.0182478961135025,0.0289620388744444,0.0289614558246771
2011-05-31,-0.009171758620755,-0.0418734412256857,-0.0347608784519539,-0.0347608784519539,-0.0106080158192735,-0.0112143531310252
2011-06-30,-0.0253965998313874,-0.0192213401151516,-0.0123391458317452,-0.0123391458317452,-0.0179957846792327,-0.016869859844327
2011-07-31,-0.0346015776771567,0.0145987238989739,8.597601370949359e-05,8.597601370949359e-05,-0.0226609251543095,-0.0200044966780358
2011-08-31,-0.0783870040831206,-0.1021582625629227,-0.0773086885068516,-0.0773086885068516,-0.0608827902704953,-0.0549755921765928
2011-09-30,-0.0699210325950378,-0.0694525109976748,-0.1065936969994469,-0.1065936969994469,-0.0757197092861271,-0.0694210325950378
2011-10-31,0.1091473996983849,0.1016185598190723,0.1104766059905288,0.1104766059905288,0.1136520622531092,0.1091473996983849
2011-11-30,0.0057439480778246,-0.0076759385722977,-0.0110848761641915,-0.0110848761641915,-0.0037339300818938,-0.0040639731262788
2011-12-31,0.0099486279613384,-0.0209236398528034,-0.011606352618537,-0.011606352618537,0.0097710215798703,0.0104486279613384
2012-01-31,0.0653857141282436,0.0584437108749419,0.0405049663452663,0.0405049663452663,0.0506996720707102,0.0463744070099878
2012-02-29,0.0217037456493454,0.0452568130532038,0.0363210272796566,0.0363210272796566,0.042184840614341,0.0434053245745273
2012-03-31,0.031663956230043,0.0446415603577125,0.045923766562797,0.045923766562797,0.0306773093988335,0.032163956230043
2012-04-30,-0.0141291975168488,-0.0112731681082818,0.0001299203522063,0.0001299203522063,-0.0063660067776889,-0.0066757506999459
2012-05-31,-0.0605557135230801,-0.0555318407164087,-0.0592060021805327,-0.0592060021805327,-0.0622560878271351,-0.0600557135230801
2012-06-30,0.0405812794290281,0.01936760409575,0.0260025259072171,0.0260025259072171,0.0404508475229687,0.0405812794290281
2012-07-31,0.011829642795144,0.0179476202431556,0.0064830849294347,0.0064830849294347,0.0087524138021954,0.011829642795144
2012-08-31,0.0250522929285494,0.0420365140461669,0.0441003728002644,0.0441003728002644,0.0270228144092787,0.0250522929285494
2012-09-30,0.025351509016753,0.0153283119170155,0.0230680721439047,0.0230680721439047,0.0249134212065333,0.025351509016753
2012-10-31,-0.0232064615698023,-0.0158881383538413,-0.0180897865979595,-0.0180897865979595,-0.0180584213907858,-0.0181986408645714
2012-11-30,0.0051594526590159,-0.009305262461591,0.01119294028563,0.01119294028563,0.0077430322957869,0.0056594526590159
2012-12-31,0.022364566346664,0.0040089321641207,0.0255003978197122,0.0255003978197122,0.0129284410845404,0.0089346594408932
2013-01-31,0.0708090108689052,0.0599023104121673,0.0585527083937312,0.0585527083937312,0.0541758941634236,0.0511898950665603
2013-02-28,0.0082976084767416,0.0120832418204803,0.0140208407460642,0.0140208407460642,0.0128153646834598,0.0127593446540805
2013-03-31,0.0484321352900414,0.0387376724759775,0.0412481056375425,0.0412481056375425,0.039485010355762,0.0379705502617842
2013-04-30,0.0059604310934204,0.0269081042045531,0.0286428942206022,0.0286428942206022,0.0160577892437483,0.0192127844941951
2013-05-31,0.0228940520460367,0.0271500624214353,0.0443063811078234,0.0443063811078234,0.0244341260738789,0.0236096856224794
2013-06-30,-0.0014836398276124,-0.006412655082061,-0.0049677722308104,-0.0014836398276124,-0.0143665388452094,-0.0133443188161893
2013-07-31,0.0016260819968645,0.0716236970231676,0.0574907223422438,0.0016260819968645,0.0574568249304034,0.0516767039262267
2013-08-31,-0.0009719409491926,-0.0352804302442812,-0.0403512024014166,-0.0009719409491926,-0.0303129341871151,-0.0299921511375774
2013-09-30,0.002230151849984,0.0320741313084496,0.0228924072797146,0.002230151849984,0.0389710232878215,0.0316462091302256
2013-10-31,0.0006882040398235,0.04309150933179,0.0535810223570566,0.0006882040398235,0.042669918002866,0.0463067749878471
2013-11-30,0.0009344567942619,0.0471859653168618,0.0313852586408034,0.0009344567942619,0.027026703824583,0.0296375450268007
2013-12-31,-0.0017749698151449,0.0073888361089931,0.0071438373860146,-0.0017749698151449,0.0273350179364662,0.0259265683638931
2014-01-31,0.0020147849926215,0.0093795060327548,-0.0211361588683949,0.0020147849926215,-0.0316931367265191,-0.0352482048557485
2014-02-28,0.0003913351640225,0.0621872867793191,0.0481070010806044,0.0003913351640225,0.0486647377718096,0.0455155348569762
2014-03-31,-0.0010885357244723,-0.0125779291667591,0.0104657455957367,-0.0010885357244723,0.005093613526981,0.0082954994542154
2014-04-30,0.001077229719405,-0.0063264138953105,0.0179413487619746,0.001077229719405,0.0006160513397177,0.0069518475292078
2014-05-31,0.0017875829169289,0.0287337744071367,0.0089283858125492,0.0017875829169289,0.0210190534953478,0.023206218516163
2014-06-30,0.0201447148881756,0.0546332799617163,0.029441201221373,0.029441201221373,0.026211608214786,0.0206447148881756
2014-07-31,-0.0443669393546401,-0.0346651636435002,-0.0091079686072591,-0.0091079686072591,-0.019946388618959,-0.0134376522000136
2014-08-31,0.038963851630322,0.0323208825950775,0.0273284676239362,0.0273284676239362,0.041507821929914,0.039463851630322
2014-09-30,-0.0137963435686843,-0.0051705664358807,-0.0413423115874689,-0.0413423115874689,-0.0209665600837754,-0.0137963435686843
2014-10-31,0.0021047705242788,0.0520737452414281,0.043521242255347,0.0021047705242788,0.0274596533490714,0.0235508950907046
2014-11-30,0.0269718032499685,0.0476007630186072,0.0352952480656728,0.0352952480656728,0.0248028078153683,0.0274718032499685
2014-12-31,-0.0025363716483259,-0.021767764598273,-0.0015326487435639,-0.0015326487435639,-0.0003830429473237,-0.0025363716483259
2015-01-31,-0.0296293986186997,-0.0700515713947677,-0.0523090266937379,-0.0523090266937379,-0.0273585657488112,-0.0296293986186997
2015-02-28,0.0497930418676452,0.0849412211845125,0.0824454547004344,0.0824454547004344,0.057420185306042,0.0562046127315851
2015-03-31,-0.0162055804561662,-0.0048304038740744,-0.0195927994864782,-0.0195927994864782,-0.0116290778857771,-0.0157055804561662
2015-04-30,-0.0152527117346923,-0.0005303371630247,0.0134896871423504,0.0134896871423504,0.0061539712329599,0.0098340460189592
2015-05-31,0.0123557744104089,0.0131455510902762,0.0158494072298349,0.0158494072298349,0.0129738204714957,0.0128557744104089
2015-06-30,-0.00018143389212,-0.0044201273515521,-0.0116321071345675,-0.00018143389212,-0.0167489440629896,-0.0203119421384412
2015-07-31,0.0004477719068678,0.0295737061592058,0.0432533496102399,0.0004477719068678,0.0170063832951201,0.0225893805124051
2015-08-31,-0.0004947017137407,-0.0796447529310908,-0.0696375426270963,-0.0004947017137407,-0.0609150403252128,-0.0609503217882771
2015-09-30,0.0029505750247666,0.0024505750247666,-0.0272888307634655,0.0029505750247666,-0.0292298715880094,-0.025515821666732
2015-10-31,-0.0014128669991396,0.0101253036425945,0.0333143584525988,-0.0014128669991396,0.0791128454968901,0.0850597788418006
2015-11-30,-0.0025835197658943,-0.0097219280329127,-0.0064728157000027,-0.0025835197658943,0.006007703406909,0.0036550693970203
2015-12-31,-0.0014907175884445,0.0291765772493779,0.0232023439824877,-0.0014907175884445,-0.0212343084189441,-0.0172826053291537
2016-01-31,0.0065200154021691,0.0053473574022204,-0.0359212339019572,0.0065200154021691,-0.0572391102489809,-0.0497866157265776
2016-02-29,0.0011198512526033,0.0031523878416046,0.0110135089955976,0.0011198512526033,-0.0001014835872777,-0.0008260179683433
2016-03-31,0.0667660130858298,0.0692356592405575,0.0784759306249181,0.0784759306249181,0.0710988539449737,0.0672660130858298
2016-04-30,0.0039414106580875,-0.0507704021200192,-0.018915724852665,-0.018915724852665,0.0065826838223859,0.0039414106580875
2016-05-31,0.0155642513982527,-0.004773466832222,-0.0021340699104823,-0.0021340699104823,0.0173442950015405,0.0170116661049375
2016-06-30,0.0041663651897487,-0.0142779005666479,-0.0035731708487893,-0.0035731708487893,0.0027343016307337,0.0034755792567737
2016-07-31,0.042427494825741,-0.0131023928158465,0.0115706057495208,0.0115706057495208,0.039753941439985,0.0364714685183127
2016-08-31,0.01351521360132,0.0111253938787778,0.0103008336038155,0.0103008336038155,0.0020639174035019,0.0011977128856894
2016-09-30,0.0063203394868833,0.0210179729551192,0.0114396756174883,0.0114396756174883,0.0019912778092003,5.784863402236162e-05
2016-10-31,-0.0441400515270381,-0.0075345808235802,-0.0181088773030844,-0.0181088773030844,-0.0219167900450157,-0.0173371061864793
2016-11-30,0.0363384509727959,0.0016871120463286,0.0707556201572926,0.0707556201572926,0.044907642897036,0.0368384509727959
2016-12-31,0.0333578779582667,0.0370646969093639,0.0200627467033614,0.0200627467033614,0.0198667795774352,0.0202717664609688
2017-01-31,-0.005817264189584,0.0025805435719183,-0.0150241933926093,-0.0150241933926093,0.0185569720088496,0.017894493780572
2017-02-28,0.0160909701403817,0.0527673709086209,0.0456982760677278,0.0456982760677278,0.0369485440249377,0.0392916981248154
2017-03-31,-0.0010225440349151,-0.0295614522458156,-0.0039003522691915,-0.0039003522691915,0.0005526129729451,0.0012499171080391
2017-04-30,0.0091089316265722,-0.0084280638312256,0.0058215049348496,0.0058215049348496,0.0106330853099994,0.0099261612801206
2017-05-31,-0.0209196728454372,0.0390367986332801,0.0138185323886634,0.0138185323886634,0.0101133499866965,0.0141131498822193
2017-06-30,0.0058747948552697,-0.0281184239626552,-0.0075528795312738,-0.0075528795312738,0.0094729879717838,0.0063747948552697
2017-07-31,0.0013594854650584,0.0077023792837992,0.0157258132903675,0.0013594854650584,0.0188026148245441,0.0205539915116148
2017-08-31,0.0020236231665384,0.0175243694373024,0.02520351239423,0.0020236231665384,0.0014984883118878,0.0029177308191798
2017-09-30,0.019649541771794,0.0076780952613106,0.0292539295692923,0.0292539295692923,0.0244007579839879,0.020149541771794
2017-10-31,-0.0014118296829216,-0.0080860818007631,0.0152168518189477,-0.0014118296829216,0.0216954228654977,0.0235641295248307
2017-11-30,0.0344985913919221,0.0136383957700291,0.0238624111438659,0.0238624111438659,0.0303031301991036,0.0305656774693912
2017-12-31,-0.0052566357823071,0.0054576235145518,0.0121696074429771,0.0121696074429771,0.0116102406530691,0.0121279812277568
2018-01-31,0.0558594563570988,0.0703674558177429,0.0679676298975539,0.0679676298975539,0.0523134454590572,0.0563594563570988
2018-02-28,-0.0363607239417598,-0.004090552128708,-0.0196406759363625,-0.0196406759363625,-0.0375963447398707,-0.0363607239417598
2018-03-31,0.0019716794743737,-0.0296655851121698,-0.013846952818898,0.0019716794743737,-0.0196311816566849,-0.0274103013737685
2018-04-30,0.0100177042256447,0.0001115861586033,0.01170235346935,0.01170235346935,0.0044943823088186,0.0051679530466695
2018-05-31,0.0030237740418097,0.0013235350431758,-0.0051157596489525,0.0030237740418097,0.0272133895077397,0.0243093408470895
2018-06-30,0.0099404210744337,0.0051955480566476,0.0010319527141904,0.0010319527141904,0.0070357327171173,0.0057505745399082
2018-07-31,0.0323508833412611,0.0175237336285888,0.0191982135496917,0.0191982135496917,0.0331835583391904,0.0370467546567718
2018-08-31,0.0481663729999857,0.0654897729763996,0.0585185142214597,0.0585185142214597,0.034323846316089,0.0319201319780224
2018-09-30,-0.0308297213829215,0.0048043066018414,0.0025559030267162,0.0025559030267162,0.0019610189954566,0.0059455059402817
2018-10-31,0.0010309071354641,-0.0682873739124224,-0.0243808210899421,0.0010309071354641,-0.074106252396513,-0.0691042814389774
2018-11-30,0.0038103362836572,0.0222233612729138,0.0517788074277012,0.0038103362836572,0.0201359238096368,0.018548750798933
2018-12-31,0.0075990324608514,-0.0940364356522747,-0.0913409090707139,0.0075990324608514,-0.0917613724031466,-0.0880483443045396
2019-01-31,0.0025110291311978,0.0020110291311978,0.0181402636154363,0.0025110291311978,0.0854026829285552,0.0800657816878422
2019-02-28,0.0319159503739407,0.0126458593518374,0.03791090715068,0.03791090715068,0.0355883822788338,0.0324159503739407
2019-03-31,0.0181004373547577,-0.0119948759700375,0.0178459782621621,0.0178459782621621,0.0141669855717141,0.0181004373547577
2019-04-30,0.04085264639139,0.0631484456162689,0.0588907405833204,0.0588907405833204,0.0392510017904339,0.04085264639139
2019-05-31,-0.0637713566077419,-0.0866470951508164,-0.0813429623797528,-0.0813429623797528,-0.0644990655142938,-0.0637713566077419
2019-06-30,0.0695863983522142,0.0893827314120876,0.083771003833232,0.083771003833232,0.0707808664665663,0.0695863983522142
2019-07-31,0.0151192726082234,0.034982088545111,0.023866888134744,0.023866888134744,0.0141247193050093,0.0151192726082234
2019-08-31,-0.016743345112097,-0.0153522554607603,-0.0123978433456656,-0.0123978433456656,-0.0208260928069,-0.016743345112097
2019-09-30,0.0194580739351102,0.0157287767793128,0.0142217366295834,0.0142217366295834,0.0177931967835187,0.0194580739351102
2019-10-31,0.0221043386639037,0.0389914216264097,0.031745702122704,0.031745702122704,0.021059504637815,0.0221043386639037
2019-11-30,0.036198605682022,0.0536634043851551,0.0520930333244555,0.0520930333244555,0.0378776366294313,0.036198605682022
2019-12-31,0.0290553795718753,0.0432060769725541,0.0346495083163022,0.0346495083163022,0.028041007378925,0.0290553795718753
2020-01-31,-0.0004040139682316,0.0399255904786592,0.0066423026702419,0.0066423026702419,-0.0006108752343272,-0.0004040139682316
2020-02-29,-0.0791657756347918,-0.0730094189816127,-0.0927463251848192,-0.0927463251848192,-0.0799901488680245,-0.0791657756347918
2020-03-31,-0.1248713680472919,-0.0857794306217408,-0.1177063976324782,-0.1177063976324782,-0.1388570897094668,-0.1248713680472919
2020-04-30,0.1269836698921231,0.1373649013530944,0.1630952699349885,0.1630952699349885,0.131331638661613,0.1269836698921231
2020-05-31,0.0476452653911854,0.0717644248329858,0.0684293844354104,0.0684293844354104,0.0539637466239795,0.0476452653911854
2020-06-30,0.0177345032817712,0.0694903916386704,0.0501146387190323,0.0501146387190323,0.0229815199836198,0.0177345032817712
2020-07-31,0.0588922636938864,0.0568475027452672,0.0647951489672037,0.0647951489672037,0.0574331829585812,0.0588922636938864
2020-08-31,0.0697966708395769,0.1188083686890053,0.1071779380353161,0.1071779380353161,0.0710487093794212,0.0697966708395769
2020-09-30,-0.0374435606327242,-0.0533510879325971,-0.0359925013525767,-0.0359925013525767,-0.0353757613312561,-0.0374435606327242
2020-10-31,-0.02493350510094,-0.050042710132417,-0.0386625727448369,-0.0386625727448369,-0.019493689860202,-0.02493350510094
2020-11-30,0.1087767106678925,0.1138371634943331,0.1068939325718214,0.1068939325718214,0.1180307120186081,0.1087767106678925
2020-12-31,0.0819019423104089,0.0554165907899464,0.0398475460825453,0.0398475460825453,0.0467635606172829,0.037048368176181
2021-01-31,0.0616975385273179,-0.0083835063151074,-0.000366618659593,-0.000366618659593,-0.0033395359112556,-0.0101904526820163
2021-02-28,0.0770726753353301,0.0136510413916737,0.0041712431516529,0.0041712431516529,0.0313932736899913,0.0278056174293972
2021-03-31,0.0353780944794883,0.0292098273475093,0.0436170087775842,0.0436170087775842,0.0364791125278862,0.0453991736634071
2021-04-30,0.0185202829297386,0.0067264582441726,0.0358157118356019,0.0358157118356019,0.0503654671554769,0.05291049330189
2021-05-31,0.0208973183387568,0.0472105037609322,0.0524034807552409,0.0524034807552409,0.0045598127816517,0.0065659769961186
2021-06-30,0.0033511662614682,-0.0303939063989671,0.0059728223843824,0.0059728223843824,0.0248198900800304,0.0224275312784005
2021-07-31,-0.0240751697662024,-0.083663013811617,-0.0438981332565361,-0.0438981332565361,0.0173684606426931,0.0244125806450874
2021-08-31,0.0191366079744257,0.0509786852592137,0.0432859458849057,0.0432859458849057,0.028585304733246,0.0297598623955681
2021-09-30,-0.0238916596392176,-0.0184246756100066,-0.0384121794804433,-0.0384121794804433,-0.0446416285266535,-0.0466055493526179
2021-10-31,0.0354425611088247,0.1027827633421795,0.0877620575928891,0.0877620575928891,0.0668738396521533,0.0701633886967547
2021-11-30,-0.0243231540497215,-0.0501130092703709,-0.053620766507999,-0.053620766507999,-0.0146045375527347,-0.0080346340644416
2021-12-31,0.0457478575261116,0.0298339603021609,0.0309037644009572,0.0309037644009572,0.0379302390731992,0.0462478575261116
2022-01-31,-0.0527413096406947,-0.0689418237099506,0.0596529044800615,0.0596529044800615,-0.0605948906606701,-0.0527413096406947
2022-02-28,-0.0048217183768921,-0.0145846822943437,-0.0170730661381536,-0.0048217183768921,-0.0248665409558506,-0.0295171235303561
2022-03-31,0.0370904607511168,0.0928860975917453,0.045543169439594,0.045543169439594,0.0325994429269891,0.0375904607511168
2022-04-30,-0.0054688680208227,-0.0434760543042812,-0.0464425318363695,-0.0054688680208227,-0.09131641371662,-0.0877690979294317
2022-05-31,0.0059621581606907,-0.0413295868813616,0.0008760625620265,0.0059621581606907,-0.0025134870369544,0.0022572130442775
2022-06-30,-0.0059434510860471,-0.049454449005544,-0.0377673256487755,-0.0059434510860471,-0.0823129379555756,-0.0824606546820364
2022-07-31,0.0040984999347148,0.0544702139946844,0.0429867586046595,0.0040984999347148,0.0934685957028482,0.0920878685179285
2022-08-31,-0.0080997279063965,0.005273622021128,-0.0264651612280153,-0.0080997279063965,-0.0372848954343484,-0.040802235212251
2022-09-30,-0.0119241191839349,-0.1128096622386384,-0.0973190060523096,-0.0119241191839349,-0.0923049012289874,-0.0924458622668189
2022-10-31,-0.001257746920236,-0.001757746920236,0.0469265963465406,-0.001257746920236,0.0811277934551206,0.0812756449903007
2022-11-30,0.006938630316067,0.0467318565578935,0.0539543082016836,0.006938630316067,0.0516931253076533,0.0555916778271203
2022-12-31,0.0011763410128078,-0.0187771949348349,-0.0230264325417006,0.0011763410128078,-0.0585527288819028,-0.057628316735532
2023-01-31,0.0077614182587013,-0.0183288912573611,-0.0145970580891796,0.0077614182587013,0.0692503220614402,0.0628873915428864
2023-02-28,-0.0080590547775272,-0.0464158422806266,-0.034802806886764,-0.0080590547775272,-0.0240177476684416,-0.0251424964982918
2023-03-31,0.0164796766163948,0.0159796766163948,0.0290864580976213,0.0164796766163948,0.0270710821269601,0.0370775293309753
2023-04-30,0.0154749979380334,-0.001691784074629,-0.0069270294009873,-0.0069270294009873,0.0107790164245786,0.0159749979380334
2023-05-31,0.0046161244597722,0.0891732081537164,-0.005821979980057,-0.005821979980057,0.0042654886856619,0.0046161244597722
2023-06-30,-0.0054459570607421,-0.0054459570607421,0.0109680729270651,-0.0054459570607421,0.0672870492089772,0.0647997966845581
