Date,Sector Rotation Gross,Sector Rotation Net,VTI Buy and Hold,SPY Buy and Hold
2009-12-31,0.05803861640314434,0.05803861640314434,0.028631036882496907,0.019100890613287902
2010-01-31,-0.0859135833757011,-0.0859135833757011,-0.035657241842919296,-0.03634192857712926
2010-02-28,0.055690039868368624,0.05519003986836862,0.034399972594349126,0.031194611772283443
2010-03-31,0.07806842428182903,0.07806842428182903,0.06395825531396504,0.060879272701156006
2010-04-30,0.0425735910531746,0.0420735910531746,0.021815605611101185,0.015470070171441863
2010-05-31,-0.07036172289588472,-0.07086172289588472,-0.07883095327976597,-0.07945420388852265
2010-06-30,-0.09719190495108221,-0.09719190495108221,-0.05840482282146664,-0.05174126926471756
2010-07-31,0.10426520373400772,0.10376520373400772,0.07020553926220674,0.06830041273295495
2010-08-31,-0.06932967533360002,-0.06932967533360002,-0.04711115442943803,-0.04498033078826624
2010-09-30,0.11021525637150664,0.10971525637150664,0.09463652180702131,0.08955476921371641
2010-10-31,0.055372619973744985,0.055372619973744985,0.040260632818210906,0.03820241627011023
2010-11-30,0.025241214372999865,0.025241214372999865,0.005105139974155071,0.0
2010-12-31,0.040958406247857626,0.040958406247857626,0.06959408791741817,0.06685199664384989
2011-01-31,0.07179472922598884,0.07129472922598884,0.020483554652861224,0.023300103282805074
2011-02-28,0.0736846455370539,0.0736846455370539,0.036975549794600715,0.03473723709334009
2011-03-31,0.01882451174736466,0.01882451174736466,0.004185485839069969,0.00012017770939931616
2011-04-30,0.009153386502219307,0.009153386502219307,0.028962038874444485,0.02896145582467713
2011-05-31,-0.041873441225685704,-0.041873441225685704,-0.010608015819273509,-0.011214353131025256
2011-06-30,-0.01922134011515164,-0.01922134011515164,-0.017995784679232796,-0.016869859844327095
2011-07-31,0.014598723898973986,0.014598723898973986,-0.022660925154309508,-0.020004496678035832
2011-08-31,-0.10215826256292271,-0.10215826256292271,-0.06088279027049537,-0.05497559217659287
2011-09-30,-0.06895251099767485,-0.06945251099767485,-0.07571970928612715,-0.06942103259503785
2011-10-31,0.10211855981907236,0.10161855981907236,0.1136520622531092,0.10914739969838494
2011-11-30,-0.007175938572297702,-0.0076759385722977025,-0.0037339300818938215,-0.004063973126278819
2011-12-31,-0.020423639852803488,-0.02092363985280349,0.00977102157987031,0.010448627961338497
2012-01-31,0.05894371087494199,0.05844371087494199,0.050699672070710244,0.04637440700998785
2012-02-29,0.04525681305320384,0.04525681305320384,0.042184840614341024,0.04340532457452739
2012-03-31,0.04514156035771255,0.04464156035771255,0.030677309398833508,0.03216395623004309
2012-04-30,-0.011273168108281828,-0.011273168108281828,-0.006366006777688948,-0.00667575069994597
2012-05-31,-0.055031840716408764,-0.055531840716408765,-0.0622560878271351,-0.060055713523080145
2012-06-30,0.019367604095750002,0.019367604095750002,0.04045084752296879,0.040581279429028116
2012-07-31,0.018447620243155605,0.017947620243155604,0.008752413802195491,0.01182964279514409
2012-08-31,0.04203651404616693,0.04203651404616693,0.027022814409278784,0.02505229292854949
2012-09-30,0.015328311917015558,0.015328311917015558,0.024913421206533393,0.025351509016753093
2012-10-31,-0.01538813835384134,-0.01588813835384134,-0.01805842139078584,-0.018198640864571458
2012-11-30,-0.008805262461591079,-0.00930526246159108,0.007743032295786989,0.005659452659015907
2012-12-31,0.004508932164120738,0.004008932164120738,0.012928441084540498,0.008934659440893222
2013-01-31,0.06040231041216737,0.05990231041216737,0.05417589416342361,0.051189895066560354
2013-02-28,0.012083241820480373,0.012083241820480373,0.012815364683459896,0.012759344654080573
2013-03-31,0.03873767247597759,0.03873767247597759,0.03948501035576202,0.0379705502617842
2013-04-30,0.02690810420455314,0.02690810420455314,0.016057789243748344,0.019212784494195168
2013-05-31,0.027650062421435306,0.027150062421435306,0.02443412607387896,0.023609685622479448
2013-06-30,-0.005912655082061069,-0.0064126550820610695,-0.014366538845209442,-0.01334431881618936
2013-07-31,0.07162369702316762,0.07162369702316762,0.057456824930403494,0.0516767039262267
2013-08-31,-0.03528043024428129,-0.03528043024428129,-0.030312934187115115,-0.029992151137577472
2013-09-30,0.032074131308449605,0.032074131308449605,0.03897102328782154,0.031646209130225644
2013-10-31,0.04309150933179007,0.04309150933179007,0.042669918002866014,0.04630677498784719
2013-11-30,0.04718596531686181,0.04718596531686181,0.027026703824583054,0.029637545026800716
2013-12-31,0.007388836108993102,0.007388836108993102,0.0273350179364662,0.025926568363893177
2014-01-31,0.009379506032754836,0.009379506032754836,-0.03169313672651919,-0.03524820485574853
2014-02-28,0.06218728677931917,0.06218728677931917,0.048664737771809685,0.045515534856976236
2014-03-31,-0.01257792916675915,-0.01257792916675915,0.005093613526981011,0.008295499454215483
2014-04-30,-0.006326413895310523,-0.006326413895310523,0.0006160513397177603,0.006951847529207855
2014-05-31,0.02873377440713676,0.02873377440713676,0.021019053495347828,0.023206218516163002
2014-06-30,0.05513327996171635,0.05463327996171635,0.026211608214786075,0.020644714888175653
2014-07-31,-0.03466516364350025,-0.03466516364350025,-0.019946388618959032,-0.013437652200013694
2014-08-31,0.03282088259507754,0.03232088259507754,0.04150782192991409,0.03946385163032207
2014-09-30,-0.0051705664358807635,-0.0051705664358807635,-0.0209665600837754,-0.01379634356868431
2014-10-31,0.052573745241428105,0.052073745241428104,0.02745965334907141,0.023550895090704627
2014-11-30,0.04810076301860722,0.04760076301860722,0.024802807815368366,0.027471803249968563
2014-12-31,-0.02176776459827301,-0.02176776459827301,-0.0003830429473237196,-0.0025363716483259857
2015-01-31,-0.06955157139476775,-0.07005157139476775,-0.027358565748811237,-0.02962939861869973
2015-02-28,0.08544122118451258,0.08494122118451258,0.05742018530604209,0.05620461273158517
2015-03-31,-0.004830403874074407,-0.004830403874074407,-0.011629077885777162,-0.015705580456166213
2015-04-30,-0.0005303371630247522,-0.0005303371630247522,0.0061539712329599094,0.009834046018959208
2015-05-31,0.013145551090276264,0.013145551090276264,0.012973820471495756,0.012855774410408971
2015-06-30,-0.003920127351552116,-0.004420127351552117,-0.016748944062989657,-0.02031194213844123
2015-07-31,0.029573706159205848,0.029573706159205848,0.017006383295120164,0.02258938051240511
2015-08-31,-0.07964475293109086,-0.07964475293109086,-0.06091504032521289,-0.060950321788277195
2015-09-30,0.0029505750247666995,0.0024505750247666995,-0.029229871588009493,-0.025515821666732053
2015-10-31,0.010625303642594508,0.010125303642594508,0.07911284549689013,0.0850597788418006
2015-11-30,-0.009221928032912774,-0.009721928032912774,0.006007703406909037,0.0036550693970203163
2015-12-31,0.029176577249377944,0.029176577249377944,-0.021234308418944137,-0.01728260532915371
2016-01-31,0.005347357402220476,0.005347357402220476,-0.057239110248980984,-0.04978661572657761
2016-02-29,0.0031523878416046536,0.0031523878416046536,-0.00010148358727779527,-0.0008260179683433622
2016-03-31,0.06973565924055758,0.06923565924055758,0.07109885394497373,0.0672660130858298
2016-04-30,-0.05027040212001921,-0.05077040212001921,0.006582683822385915,0.0039414106580875075
2016-05-31,-0.004273466832222073,-0.004773466832222073,0.017344295001540555,0.01701166610493754
2016-06-30,-0.01377790056664796,-0.01427790056664796,0.0027343016307337376,0.0034755792567737753
2016-07-31,-0.01260239281584652,-0.01310239281584652,0.03975394143998501,0.03647146851831273
2016-08-31,0.011625393878777812,0.011125393878777812,0.0020639174035019803,0.0011977128856894836
2016-09-30,0.021017972955119202,0.021017972955119202,0.001991277809200387,5.784863402236162e-05
2016-10-31,-0.0075345808235802725,-0.0075345808235802725,-0.021916790045015788,-0.017337106186479323
2016-11-30,0.0016871120463286537,0.0016871120463286537,0.04490764289703608,0.03683845097279592
2016-12-31,0.037564696909363926,0.037064696909363926,0.019866779577435212,0.020271766460968843
2017-01-31,0.0025805435719183922,0.0025805435719183922,0.018556972008849648,0.017894493780572063
2017-02-28,0.052767370908620936,0.052767370908620936,0.036948544024937746,0.03929169812481548
2017-03-31,-0.029561452245815634,-0.029561452245815634,0.0005526129729451768,0.0012499171080391225
2017-04-30,-0.00842806383122563,-0.00842806383122563,0.010633085309999402,0.009926161280120693
2017-05-31,0.03953679863328019,0.03903679863328019,0.010113349986696551,0.014113149882219345
2017-06-30,-0.028118423962655292,-0.028118423962655292,0.009472987971783864,0.006374794855269705
2017-07-31,0.0082023792837993,0.007702379283799299,0.01880261482454415,0.020553991511614855
2017-08-31,0.0175243694373024,0.0175243694373024,0.0014984883118878134,0.002917730819179898
2017-09-30,0.008178095261310636,0.007678095261310636,0.024400757983987997,0.020149541771794066
2017-10-31,-0.007586081800763145,-0.008086081800763145,0.02169542286549775,0.02356412952483078
2017-11-30,0.014138395770029177,0.013638395770029177,0.03030313019910369,0.030565677469391206
2017-12-31,0.005457623514551813,0.005457623514551813,0.011610240653069148,0.012127981227756823
2018-01-31,0.07036745581774295,0.07036745581774295,0.05231344545905725,0.056359456357098825
2018-02-28,-0.004090552128708014,-0.004090552128708014,-0.037596344739870724,-0.03636072394175982
2018-03-31,-0.029165585112169823,-0.029665585112169823,-0.01963118165668498,-0.027410301373768542
2018-04-30,0.00061158615860335,0.00011158615860334996,0.004494382308818601,0.0051679530466695045
2018-05-31,0.0018235350431758945,0.0013235350431758945,0.02721338950773977,0.024309340847089578
2018-06-30,0.005695548056647626,0.005195548056647625,0.007035732717117327,0.0057505745399082375
2018-07-31,0.01802373362858889,0.01752373362858889,0.0331835583391904,0.037046754656771874
2018-08-31,0.06598977297639963,0.06548977297639963,0.03432384631608909,0.03192013197802246
2018-09-30,0.005304306601841446,0.004804306601841446,0.0019610189954566426,0.005945505940281759
2018-10-31,-0.0677873739124224,-0.0682873739124224,-0.07410625239651303,-0.0691042814389774
2018-11-30,0.022723361272913856,0.022223361272913855,0.020135923809636802,0.018548750798933034
2018-12-31,-0.09353643565227476,-0.09403643565227476,-0.09176137240314663,-0.08804834430453967
2019-01-31,0.0025110291311978283,0.0020110291311978283,0.08540268292855524,0.08006578168784229
2019-02-28,0.01314585935183743,0.01264585935183743,0.035588382278833874,0.03241595037394074
2019-03-31,-0.01149487597003751,-0.01199487597003751,0.014166985571714141,0.018100437354757748
2019-04-30,0.06364844561626892,0.06314844561626892,0.03925100179043395,0.04085264639139008
2019-05-31,-0.08664709515081648,-0.08664709515081648,-0.06449906551429385,-0.06377135660774191
2019-06-30,0.08938273141208763,0.08938273141208763,0.07078086646656634,0.06958639835221425
2019-07-31,0.03498208854511109,0.03498208854511109,0.014124719305009359,0.015119272608223433
2019-08-31,-0.015352255460760356,-0.015352255460760356,-0.020826092806900065,-0.016743345112097074
2019-09-30,0.015728776779312836,0.015728776779312836,0.01779319678351876,0.01945807393511023
2019-10-31,0.038991421626409783,0.038991421626409783,0.02105950463781503,0.02210433866390371
2019-11-30,0.053663404385155156,0.053663404385155156,0.03787763662943133,0.036198605682022045
2019-12-31,0.043206076972554186,0.043206076972554186,0.02804100737892501,0.029055379571875317
2020-01-31,0.03992559047865929,0.03992559047865929,-0.000610875234327235,-0.0004040139682316424
2020-02-29,-0.07300941898161273,-0.07300941898161273,-0.07999014886802458,-0.07916577563479188
2020-03-31,-0.08577943062174087,-0.08577943062174087,-0.13885708970946686,-0.12487136804729193
2020-04-30,0.13736490135309443,0.13736490135309443,0.13133163866161301,0.12698366989212317
2020-05-31,0.07176442483298584,0.07176442483298584,0.053963746623979514,0.04764526539118541
2020-06-30,0.06949039163867043,0.06949039163867043,0.022981519983619858,0.017734503281771286
2020-07-31,0.056847502745267287,0.056847502745267287,0.05743318295858124,0.05889226369388645
2020-08-31,0.11880836868900535,0.11880836868900535,0.0710487093794212,0.06979667083957697
2020-09-30,-0.05335108793259713,-0.05335108793259713,-0.035375761331256195,-0.03744356063272425
2020-10-31,-0.05004271013241701,-0.05004271013241701,-0.019493689860202057,-0.024933505100940057
2020-11-30,0.11383716349433315,0.11383716349433315,0.11803071201860815,0.10877671066789252
2020-12-31,0.05541659078994643,0.05541659078994643,0.04676356061728293,0.03704836817618107
2021-01-31,-0.008383506315107425,-0.008383506315107425,-0.0033395359112556866,-0.010190452682016349
2021-02-28,0.013651041391673724,0.013651041391673724,0.03139327368999134,0.027805617429397245
2021-03-31,0.029709827347509377,0.029209827347509376,0.03647911252788627,0.04539917366340718
2021-04-30,0.006726458244172617,0.006726458244172617,0.05036546715547696,0.052910493301890016
2021-05-31,0.04771050376093222,0.04721050376093222,0.00455981278165174,0.006565976996118605
2021-06-30,-0.030393906398967108,-0.030393906398967108,0.024819890080030493,0.02242753127840058
2021-07-31,-0.08316301381161706,-0.08366301381161706,0.01736846064269315,0.024412580645087445
2021-08-31,0.05147868525921373,0.05097868525921373,0.028585304733246053,0.02975986239556816
2021-09-30,-0.018424675610006602,-0.018424675610006602,-0.04464162852665354,-0.04660554935261796
2021-10-31,0.10328276334217956,0.10278276334217956,0.06687383965215332,0.07016338869675476
2021-11-30,-0.05011300927037099,-0.05011300927037099,-0.01460453755273472,-0.008034634064441604
2021-12-31,0.0298339603021609,0.0298339603021609,0.03793023907319926,0.0462478575261116
2022-01-31,-0.06844182370995067,-0.06894182370995067,-0.06059489066067014,-0.05274130964069479
2022-02-28,-0.014084682294343787,-0.014584682294343787,-0.024866540955850613,-0.029517123530356182
2022-03-31,0.09338609759174532,0.09288609759174532,0.03259944292698913,0.03759046075111683
2022-04-30,-0.0429760543042812,-0.0434760543042812,-0.09131641371662003,-0.08776909792943177
2022-05-31,-0.040829586881361624,-0.041329586881361624,-0.0025134870369544204,0.0022572130442775062
2022-06-30,-0.04895444900554402,-0.04945444900554402,-0.0823129379555756,-0.08246065468203645
2022-07-31,0.054470213994684435,0.054470213994684435,0.09346859570284827,0.0920878685179285
2022-08-31,0.005273622021128022,0.005273622021128022,-0.03728489543434843,-0.040802235212251015
2022-09-30,-0.11280966223863842,-0.11280966223863842,-0.09230490122898749,-0.09244586226681895
2022-10-31,-0.001257746920236058,-0.001757746920236058,0.08112779345512067,0.08127564499030071
2022-11-30,0.047231856557893526,0.046731856557893525,0.051693125307653354,0.05559167782712038
2022-12-31,-0.018777194934834984,-0.018777194934834984,-0.05855272888190288,-0.05762831673553204
2023-01-31,-0.018328891257361146,-0.018328891257361146,0.06925032206144022,0.06288739154288647
2023-02-28,-0.046415842280626673,-0.046415842280626673,-0.02401774766844167,-0.02514249649829181
2023-03-31,0.016479676616394823,0.015979676616394822,0.02707108212696019,0.0370775293309753
2023-04-30,-0.0011917840746290542,-0.0016917840746290542,0.01077901642457868,0.015974997938033475
2023-05-31,0.08917320815371643,0.08917320815371643,0.0042654886856619,0.0046161244597722195
2023-06-30,-0.00494595706074219,-0.00544595706074219,0.06728704920897721,0.06479979668455815
2023-07-31,0.010698486323845513,0.010198486323845513,0.03663521969650474,0.032733403517056336
2023-08-31,-0.03947190138056367,-0.03997190138056367,-0.019312324578961704,-0.016252011599099947
2023-09-30,-0.02959181172276637,-0.03009181172276637,-0.048010944271328904,-0.04743460969800817
2023-10-31,0.003331095326048139,0.002831095326048139,-0.026458236761936038,-0.021708516813469192
2023-11-30,0.01051950538056845,0.01051950538056845,0.09415351414829076,0.0913438546150167
2023-12-31,0.04182668301409187,0.04132668301409187,0.05293876711565959,0.0456553235023327
2024-01-31,0.02701589253028125,0.02701589253028125,0.011171112876465772,0.015926453767612703
2024-02-29,0.047045629451914595,0.047045629451914595,0.052986977418378434,0.05218676375735121
2024-03-31,0.007894182599046395,0.007894182599046395,0.032597072220734935,0.03270208607858627
2024-04-30,-0.04178543608907759,-0.04228543608907759,-0.043439799517045796,-0.04031968626469762
2024-05-31,0.08960158984113176,0.08910158984113176,0.04758456161585767,0.050579537889341664
2024-06-30,-0.008819013315646163,-0.009319013315646163,0.03078911453217037,0.03528033861898572
2024-07-31,-0.03284258040556409,-0.03334258040556409,0.018915364607314356,0.012109114980911162
2024-08-31,0.04572472980706621,0.04522472980706621,0.021315579997890355,0.023365508999098505
2024-09-30,-0.005588983891212984,-0.005588983891212984,0.020308621508517533,0.02100466682931046
2024-10-31,-0.011887303758637668,-0.012387303758637669,-0.007522222602808881,-0.008923538766048789
2024-11-30,0.10456126940926258,0.10406126940926258,0.06700352402694354,0.059633418953695116
2024-12-31,-0.0546141324301288,-0.0546141324301288,-0.030404668154613623,-0.02406006705359487
2025-01-31,0.028933708386498003,0.028433708386498002,0.030330373002535937,0.02685634303853357
2025-02-28,-0.06981964083643588,-0.07031964083643588,-0.01888818587885177,-0.012694838334663117
2025-03-31,-0.04195249097237563,-0.042452490972375634,-0.05855328903334012,-0.055719310915217646
2025-04-30,-0.021080243775119634,-0.021080243775119634,-0.007349608673250518,-0.008670167189502642
2025-05-31,0.0451190307258873,0.0451190307258873,0.06253191024352356,0.06284516327199374
2025-06-30,0.036052219105758176,0.035552219105758176,0.051633824640206605,0.051386119597071955
2025-07-31,0.037554692755642716,0.037054692755642715,0.02290006592016569,0.023031446515753284
2025-08-31,-0.0011035064791160565,-0.0011035064791160565,0.023513189412821323,0.02051948404438786
2025-09-30,0.07533699915348402,0.07533699915348402,0.03419942239229745,0.03562043418529992
2025-10-31,0.06677077287993294,0.06677077287993294,0.022092190994791316,0.02383730119762495
2025-11-30,-0.04809095153559639,-0.04809095153559639,0.0026533708289380176,0.0019500953167395085
2025-12-31,0.007535203013096403,0.007535203013096403,-0.0002646349083477162,0.0007975029584423865
