Date,Walk-Forward Selected by Sharpe,Walk-Forward Selected by CAGR,HAA Market-Cap Net,Sector Top-1 Net,Sector Top-2 Net,Sector Top-2 SHY Net,VTI Buy and Hold,SPY Buy and Hold
2018-03-31,0.0019716794743737,0.0019716794743737,0.0019716794743737,-0.0296655851121698,-0.013846952818898,0.0019716794743737,-0.0196311816566849,-0.0274103013737685
2018-04-30,0.0100177042256447,0.0100177042256447,0.0100177042256447,0.0001115861586033,0.01170235346935,0.01170235346935,0.0044943823088186,0.0051679530466695
2018-05-31,0.0030237740418097,0.0030237740418097,0.0030237740418097,0.0013235350431758,-0.0051157596489525,0.0030237740418097,0.0272133895077397,0.0243093408470895
2018-06-30,0.0099404210744337,0.0099404210744337,0.0099404210744337,0.0051955480566476,0.0010319527141904,0.0010319527141904,0.0070357327171173,0.0057505745399082
2018-07-31,0.0323508833412611,0.0323508833412611,0.0323508833412611,0.0175237336285888,0.0191982135496917,0.0191982135496917,0.0331835583391904,0.0370467546567718
2018-08-31,0.0481663729999857,0.0481663729999857,0.0481663729999857,0.0654897729763996,0.0585185142214597,0.0585185142214597,0.034323846316089,0.0319201319780224
2018-09-30,-0.0308297213829215,-0.0308297213829215,-0.0308297213829215,0.0048043066018414,0.0025559030267162,0.0025559030267162,0.0019610189954566,0.0059455059402817
2018-10-31,0.0010309071354641,0.0010309071354641,0.0010309071354641,-0.0682873739124224,-0.0243808210899421,0.0010309071354641,-0.074106252396513,-0.0691042814389774
2018-11-30,0.0038103362836572,0.0038103362836572,0.0038103362836572,0.0222233612729138,0.0517788074277012,0.0038103362836572,0.0201359238096368,0.018548750798933
2018-12-31,0.0075990324608514,0.0075990324608514,0.0075990324608514,-0.0940364356522747,-0.0913409090707139,0.0075990324608514,-0.0917613724031466,-0.0880483443045396
2019-01-31,0.0025110291311978,0.0181402636154363,0.0025110291311978,0.0020110291311978,0.0181402636154363,0.0025110291311978,0.0854026829285552,0.0800657816878422
2019-02-28,0.0319159503739407,0.03791090715068,0.0319159503739407,0.0126458593518374,0.03791090715068,0.03791090715068,0.0355883822788338,0.0324159503739407
2019-03-31,0.0181004373547577,0.0178459782621621,0.0181004373547577,-0.0119948759700375,0.0178459782621621,0.0178459782621621,0.0141669855717141,0.0181004373547577
2019-04-30,0.04085264639139,0.0588907405833204,0.04085264639139,0.0631484456162689,0.0588907405833204,0.0588907405833204,0.0392510017904339,0.04085264639139
2019-05-31,-0.0637713566077419,-0.0813429623797528,-0.0637713566077419,-0.0866470951508164,-0.0813429623797528,-0.0813429623797528,-0.0644990655142938,-0.0637713566077419
2019-06-30,0.0695863983522142,0.083771003833232,0.0695863983522142,0.0893827314120876,0.083771003833232,0.083771003833232,0.0707808664665663,0.0695863983522142
2019-07-31,0.0151192726082234,0.023866888134744,0.0151192726082234,0.034982088545111,0.023866888134744,0.023866888134744,0.0141247193050093,0.0151192726082234
2019-08-31,-0.016743345112097,-0.0123978433456656,-0.016743345112097,-0.0153522554607603,-0.0123978433456656,-0.0123978433456656,-0.0208260928069,-0.016743345112097
2019-09-30,0.0194580739351102,0.0142217366295834,0.0194580739351102,0.0157287767793128,0.0142217366295834,0.0142217366295834,0.0177931967835187,0.0194580739351102
2019-10-31,0.0221043386639037,0.031745702122704,0.0221043386639037,0.0389914216264097,0.031745702122704,0.031745702122704,0.021059504637815,0.0221043386639037
2019-11-30,0.036198605682022,0.0520930333244555,0.036198605682022,0.0536634043851551,0.0520930333244555,0.0520930333244555,0.0378776366294313,0.036198605682022
2019-12-31,0.0290553795718753,0.0346495083163022,0.0290553795718753,0.0432060769725541,0.0346495083163022,0.0346495083163022,0.028041007378925,0.0290553795718753
2020-01-31,0.0066423026702419,0.0066423026702419,-0.0004040139682316,0.0399255904786592,0.0066423026702419,0.0066423026702419,-0.0006108752343272,-0.0004040139682316
2020-02-29,-0.0927463251848192,-0.0927463251848192,-0.0791657756347918,-0.0730094189816127,-0.0927463251848192,-0.0927463251848192,-0.0799901488680245,-0.0791657756347918
2020-03-31,-0.1177063976324782,-0.1177063976324782,-0.1248713680472919,-0.0857794306217408,-0.1177063976324782,-0.1177063976324782,-0.1388570897094668,-0.1248713680472919
2020-04-30,0.1630952699349885,0.1630952699349885,0.1269836698921231,0.1373649013530944,0.1630952699349885,0.1630952699349885,0.131331638661613,0.1269836698921231
2020-05-31,0.0684293844354104,0.0684293844354104,0.0476452653911854,0.0717644248329858,0.0684293844354104,0.0684293844354104,0.0539637466239795,0.0476452653911854
2020-06-30,0.0501146387190323,0.0501146387190323,0.0177345032817712,0.0694903916386704,0.0501146387190323,0.0501146387190323,0.0229815199836198,0.0177345032817712
2020-07-31,0.0647951489672037,0.0647951489672037,0.0588922636938864,0.0568475027452672,0.0647951489672037,0.0647951489672037,0.0574331829585812,0.0588922636938864
2020-08-31,0.1071779380353161,0.1071779380353161,0.0697966708395769,0.1188083686890053,0.1071779380353161,0.1071779380353161,0.0710487093794212,0.0697966708395769
2020-09-30,-0.0359925013525767,-0.0359925013525767,-0.0374435606327242,-0.0533510879325971,-0.0359925013525767,-0.0359925013525767,-0.0353757613312561,-0.0374435606327242
2020-10-31,-0.0386625727448369,-0.0386625727448369,-0.02493350510094,-0.050042710132417,-0.0386625727448369,-0.0386625727448369,-0.019493689860202,-0.02493350510094
2020-11-30,0.1068939325718214,0.1068939325718214,0.1087767106678925,0.1138371634943331,0.1068939325718214,0.1068939325718214,0.1180307120186081,0.1087767106678925
2020-12-31,0.0398475460825453,0.0398475460825453,0.0819019423104089,0.0554165907899464,0.0398475460825453,0.0398475460825453,0.0467635606172829,0.037048368176181
2021-01-31,-0.000366618659593,-0.000366618659593,0.0616975385273179,-0.0083835063151074,-0.000366618659593,-0.000366618659593,-0.0033395359112556,-0.0101904526820163
2021-02-28,0.0041712431516529,0.0041712431516529,0.0770726753353301,0.0136510413916737,0.0041712431516529,0.0041712431516529,0.0313932736899913,0.0278056174293972
2021-03-31,0.0436170087775842,0.0436170087775842,0.0353780944794883,0.0292098273475093,0.0436170087775842,0.0436170087775842,0.0364791125278862,0.0453991736634071
2021-04-30,0.0358157118356019,0.0358157118356019,0.0185202829297386,0.0067264582441726,0.0358157118356019,0.0358157118356019,0.0503654671554769,0.05291049330189
2021-05-31,0.0524034807552409,0.0524034807552409,0.0208973183387568,0.0472105037609322,0.0524034807552409,0.0524034807552409,0.0045598127816517,0.0065659769961186
2021-06-30,0.0059728223843824,0.0059728223843824,0.0033511662614682,-0.0303939063989671,0.0059728223843824,0.0059728223843824,0.0248198900800304,0.0224275312784005
2021-07-31,-0.0438981332565361,-0.0438981332565361,-0.0240751697662024,-0.083663013811617,-0.0438981332565361,-0.0438981332565361,0.0173684606426931,0.0244125806450874
2021-08-31,0.0432859458849057,0.0432859458849057,0.0191366079744257,0.0509786852592137,0.0432859458849057,0.0432859458849057,0.028585304733246,0.0297598623955681
2021-09-30,-0.0384121794804433,-0.0384121794804433,-0.0238916596392176,-0.0184246756100066,-0.0384121794804433,-0.0384121794804433,-0.0446416285266535,-0.0466055493526179
2021-10-31,0.0877620575928891,0.0877620575928891,0.0354425611088247,0.1027827633421795,0.0877620575928891,0.0877620575928891,0.0668738396521533,0.0701633886967547
2021-11-30,-0.053620766507999,-0.053620766507999,-0.0243231540497215,-0.0501130092703709,-0.053620766507999,-0.053620766507999,-0.0146045375527347,-0.0080346340644416
2021-12-31,0.0309037644009572,0.0309037644009572,0.0457478575261116,0.0298339603021609,0.0309037644009572,0.0309037644009572,0.0379302390731992,0.0462478575261116
2022-01-31,0.0596529044800615,0.0596529044800615,-0.0527413096406947,-0.0689418237099506,0.0596529044800615,0.0596529044800615,-0.0605948906606701,-0.0527413096406947
2022-02-28,-0.0048217183768921,-0.0170730661381536,-0.0048217183768921,-0.0145846822943437,-0.0170730661381536,-0.0048217183768921,-0.0248665409558506,-0.0295171235303561
2022-03-31,0.045543169439594,0.045543169439594,0.0370904607511168,0.0928860975917453,0.045543169439594,0.045543169439594,0.0325994429269891,0.0375904607511168
2022-04-30,-0.0054688680208227,-0.0464425318363695,-0.0054688680208227,-0.0434760543042812,-0.0464425318363695,-0.0054688680208227,-0.09131641371662,-0.0877690979294317
2022-05-31,0.0059621581606907,0.0008760625620265,0.0059621581606907,-0.0413295868813616,0.0008760625620265,0.0059621581606907,-0.0025134870369544,0.0022572130442775
2022-06-30,-0.0059434510860471,-0.0377673256487755,-0.0059434510860471,-0.049454449005544,-0.0377673256487755,-0.0059434510860471,-0.0823129379555756,-0.0824606546820364
2022-07-31,0.0040984999347148,0.0429867586046595,0.0040984999347148,0.0544702139946844,0.0429867586046595,0.0040984999347148,0.0934685957028482,0.0920878685179285
2022-08-31,-0.0080997279063965,-0.0264651612280153,-0.0080997279063965,0.005273622021128,-0.0264651612280153,-0.0080997279063965,-0.0372848954343484,-0.040802235212251
2022-09-30,-0.0119241191839349,-0.0973190060523096,-0.0119241191839349,-0.1128096622386384,-0.0973190060523096,-0.0119241191839349,-0.0923049012289874,-0.0924458622668189
2022-10-31,-0.001257746920236,0.0469265963465406,-0.001257746920236,-0.001757746920236,0.0469265963465406,-0.001257746920236,0.0811277934551206,0.0812756449903007
2022-11-30,0.006938630316067,0.0539543082016836,0.006938630316067,0.0467318565578935,0.0539543082016836,0.006938630316067,0.0516931253076533,0.0555916778271203
2022-12-31,0.0011763410128078,-0.0230264325417006,0.0011763410128078,-0.0187771949348349,-0.0230264325417006,0.0011763410128078,-0.0585527288819028,-0.057628316735532
2023-01-31,0.0077614182587013,-0.0145970580891796,0.0077614182587013,-0.0183288912573611,-0.0145970580891796,0.0077614182587013,0.0692503220614402,0.0628873915428864
2023-02-28,-0.0080590547775272,-0.034802806886764,-0.0080590547775272,-0.0464158422806266,-0.034802806886764,-0.0080590547775272,-0.0240177476684416,-0.0251424964982918
2023-03-31,0.0164796766163948,0.0290864580976213,0.0164796766163948,0.0159796766163948,0.0290864580976213,0.0164796766163948,0.0270710821269601,0.0370775293309753
2023-04-30,-0.0069270294009873,-0.0069270294009873,0.0154749979380334,-0.001691784074629,-0.0069270294009873,-0.0069270294009873,0.0107790164245786,0.0159749979380334
2023-05-31,-0.005821979980057,-0.005821979980057,0.0046161244597722,0.0891732081537164,-0.005821979980057,-0.005821979980057,0.0042654886856619,0.0046161244597722
2023-06-30,-0.0054459570607421,0.0109680729270651,-0.0054459570607421,-0.0054459570607421,0.0109680729270651,-0.0054459570607421,0.0672870492089772,0.0647997966845581
2023-07-31,0.0030421625771306,0.0157504863965759,0.0030421625771306,0.0101984863238455,0.0157504863965759,0.0030421625771306,0.0366352196965047,0.0327334035170563
2023-08-31,0.0041029768127396,-0.023239466016756,0.0041029768127396,-0.0399719013805636,-0.023239466016756,0.0041029768127396,-0.0193123245789617,-0.0162520115990999
2023-09-30,-0.0007895929106627,-0.0154407023167145,-0.0007895929106627,-0.0300918117227663,-0.0154407023167145,-0.0007895929106627,-0.0480109442713289,-0.0474346096980081
2023-10-31,0.0033310953260481,-0.0146464658073657,0.0033310953260481,0.0028310953260481,-0.0146464658073657,0.0033310953260481,-0.026458236761936,-0.0217085168134691
2023-11-30,0.0105195053805684,0.0324397308019535,0.0105195053805684,0.0105195053805684,0.0324397308019535,0.0105195053805684,0.0941535141482907,0.0913438546150167
2023-12-31,0.0510741564012292,0.0510741564012292,0.0451553235023327,0.0413266830140918,0.0510741564012292,0.0510741564012292,0.0529387671156595,0.0456553235023327
2024-01-31,-0.0085545581516038,-0.0085545581516038,-0.0397609608283887,0.0270158925302812,-0.0085545581516038,-0.0085545581516038,0.0111711128764657,0.0159264537676127
2024-02-29,0.0436546507744764,0.0436546507744764,0.0516867637573512,0.0470456294519145,0.0436546507744764,0.0436546507744764,0.0529869774183784,0.0521867637573512
2024-03-31,0.0258015328408247,0.0258015328408247,0.0327020860785862,0.0078941825990463,0.0258015328408247,0.0258015328408247,0.0325970722207349,0.0327020860785862
2024-04-30,-0.0499515009883035,-0.0499515009883035,-0.0403196862646976,-0.0422854360890775,-0.0499515009883035,-0.0499515009883035,-0.0434397995170457,-0.0403196862646976
2024-05-31,0.0066949866083262,0.0066949866083262,0.0066949866083262,0.0891015898411317,0.0564862180518204,0.0066949866083262,0.0475845616158576,0.0505795378893416
2024-06-30,0.0342674154167814,0.0342674154167814,0.0347803386189857,-0.0093190133156461,0.0342674154167814,0.0342674154167814,0.0307891145321703,0.0352803386189857
2024-07-31,0.0155660994060795,0.0155660994060795,0.0121091149809111,-0.033342580405564,0.0155660994060795,0.0155660994060795,0.0189153646073143,0.0121091149809111
2024-08-31,0.0263586916887151,0.0263586916887151,-0.0160482816693735,0.0452247298070662,0.0263586916887151,0.0263586916887151,0.0213155799978903,0.0233655089990985
2024-09-30,0.0137658022955189,0.0137658022955189,0.0205046668293104,-0.0055889838912129,0.0137658022955189,0.0137658022955189,0.0203086215085175,0.0210046668293104
2024-10-31,0.0068541976510915,0.0068541976510915,-0.0089235387660487,-0.0123873037586376,0.0068541976510915,0.0068541976510915,-0.0075222226028088,-0.0089235387660487
2024-11-30,0.0902391940707437,0.0902391940707437,0.0596334189536951,0.1040612694092625,0.0902391940707437,0.0902391940707437,0.0670035240269435,0.0596334189536951
2024-12-31,-0.0219898728511943,-0.0219898728511943,-0.0814010338963989,-0.0546141324301288,-0.0219898728511943,-0.0219898728511943,-0.0304046681546136,-0.0240600670535948
2025-01-31,0.003281175840422,0.003281175840422,0.003281175840422,0.028433708386498,0.01585744211346,0.003281175840422,0.0303303730025359,0.0268563430385335
2025-02-28,-0.0285125609032576,-0.0285125609032576,-0.0131948383346631,-0.0703196408364358,-0.0285125609032576,-0.0285125609032576,-0.0188881858788517,-0.0126948383346631
2025-03-31,-0.0625498344085028,-0.0625498344085028,-0.0557193109152176,-0.0424524909723756,-0.0625498344085028,-0.0625498344085028,-0.0585532890333401,-0.0557193109152176
2025-04-30,-0.0800784970967011,-0.0800784970967011,-0.0086701671895026,-0.0210802437751196,-0.0800784970967011,-0.0800784970967011,-0.0073496086732505,-0.0086701671895026
2025-05-31,0.0665100036637838,0.0665100036637838,0.0628451632719937,0.0451190307258873,0.0665100036637838,0.0665100036637838,0.0625319102435235,0.0628451632719937
2025-06-30,0.0336214454031619,0.0336214454031619,0.0513861195970719,0.0355522191057581,0.0336214454031619,0.0336214454031619,0.0516338246402066,0.0513861195970719
2025-07-31,0.0337456958578923,0.0337456958578923,0.0230314465157532,0.0370546927556427,0.0337456958578923,0.0337456958578923,0.0229000659201656,0.0230314465157532
2025-08-31,-0.000551753239558,-0.000551753239558,0.0205194840443878,-0.001103506479116,-0.000551753239558,-0.000551753239558,0.0235131894128213,0.0205194840443878
2025-09-30,0.0553754004135777,0.0553754004135777,0.0356204341852999,0.075336999153484,0.0553754004135777,0.0553754004135777,0.0341994223922974,0.0356204341852999
2025-10-31,0.0339904550780405,0.0339904550780405,0.0238373011976249,0.0667707728799329,0.0339904550780405,0.0339904550780405,0.0220921909947913,0.0238373011976249
2025-11-30,-0.0312766985738988,-0.0312766985738988,0.0019500953167395,-0.0480909515355963,-0.0312766985738988,-0.0312766985738988,0.002653370828938,0.0019500953167395
2025-12-31,0.009758659452675,0.009758659452675,0.0007975029584423,0.0075352030130964,0.009758659452675,0.009758659452675,-0.0002646349083477,0.0007975029584423
