Date,Top-2 SHY Canary=TIP,Top-2 SHY Canary=SPY,Top-2 SHY Canary=VTI,Top-2 SHY Canary=SHY,VTI Buy and Hold,SPY Buy and Hold
2009-01-31,-0.11357484101266996,-0.004371259247905601,-0.004371259247905601,-0.11332484101266996,-0.08046511633303888,-0.08211409196828368
2009-02-28,-0.0019487772692983736,-0.0014487772692983736,-0.0014487772692983736,-0.0812741393065966,-0.10525028346411303,-0.1074492834184676
2009-03-31,0.0049940000084607306,0.0049940000084607306,0.0049940000084607306,0.11914284436237096,0.08272216420367973,0.0833107909272004
2009-04-30,0.14429764463687816,-0.001651444821292869,-0.001651444821292869,0.14479764463687816,0.10990395780439965,0.09934616810156016
2009-05-31,0.00794456664215687,0.0005601760613567208,0.0005601760613567208,0.00794456664215687,0.054632269418690704,0.058453315504254144
2009-06-30,-0.007910701338805032,-0.008160701338805032,-0.008160701338805032,-0.007910701338805032,0.0036735217113010865,-0.00065501261987988
2009-07-31,0.08810560293785394,0.0006005117678486442,0.0006005117678486442,0.08810560293785394,0.07737138842975955,0.07460604974260754
2009-08-31,0.025731590810682103,0.025231590810682103,0.025231590810682103,0.025731590810682103,0.03711131057139716,0.03693964655010418
2009-09-30,0.03623225150825213,0.03623225150825213,0.03623225150825213,0.03623225150825213,0.041335064239706565,0.03545701278658542
2009-10-31,-0.04161679975654503,-0.04161679975654503,-0.04161679975654503,-0.04161679975654503,-0.02631104013233565,-0.019225205968010695
2009-11-30,0.04136465129862782,0.04136465129862782,0.04136465129862782,0.04136465129862782,0.056919042574929524,0.06160691255229911
2009-12-31,0.051702365680191126,0.051702365680191126,0.051702365680191126,0.051702365680191126,0.02863066121112623,0.019100416035707557
2010-01-31,-0.05740084912316967,-0.05740084912316967,-0.05740084912316967,-0.05740084912316967,-0.035657068232017974,-0.03634193191094859
2010-02-28,0.045225683870362826,0.045225683870362826,0.045225683870362826,0.045225683870362826,0.03440025262484259,0.031194138770123336
2010-03-31,0.0835285408389913,0.0835285408389913,0.0835285408389913,0.0835285408389913,0.06395805752084094,0.06088004493877919
2010-04-30,0.02761993341407673,0.02761993341407673,0.02761993341407673,0.02761993341407673,0.02181543413149023,0.015470067479121719
2010-05-31,-0.08102514135587788,-0.08102514135587788,-0.08102514135587788,-0.08102514135587788,-0.0788306278074512,-0.07945427596284793
2010-06-30,-0.08297199759915913,-0.08297199759915913,-0.08297199759915913,-0.08297199759915913,-0.058405257568883484,-0.051740892097764
2010-07-31,0.09178236883293489,0.0014396355432470536,0.0014396355432470536,0.09178236883293489,0.07020555269902218,0.06830008470818472
2010-08-31,-0.054544120379104055,-0.055044120379104056,-0.055044120379104056,-0.054544120379104055,-0.04711107343608245,-0.04498050630315187
2010-09-30,0.11274162230500506,0.0006868884497809873,0.0006868884497809873,0.11274162230500506,0.09463681220603615,0.08955457677635081
2010-10-31,0.04207256759903899,0.04157256759903899,0.04157256759903899,0.04207256759903899,0.040260283009122544,0.038202423017429155
2010-11-30,0.004157069685776255,0.004157069685776255,0.004157069685776255,0.004157069685776255,0.005105552859415274,0.0
2010-12-31,0.06682123944171056,0.06682123944171056,0.06682123944171056,0.06682123944171056,0.06959390681899902,0.06685192295620257
2011-01-31,0.05529178067169169,0.05529178067169169,0.05529178067169169,0.05529178067169169,0.020483323116444074,0.023300188586442117
2011-02-28,0.04746593974065583,0.04746593974065583,0.04746593974065583,0.04746593974065583,0.036975555349568756,0.034737554166521134
2011-03-31,0.02056406172426062,0.02056406172426062,0.02056406172426062,0.02056406172426062,0.004185486445449138,0.00012002709269021139
2011-04-30,0.018248398498722396,0.018248398498722396,0.018248398498722396,0.018248398498722396,0.02896189878007971,0.02896160640521428
2011-05-31,-0.03476118788244903,-0.03476118788244903,-0.03476118788244903,-0.03476118788244903,-0.010608159006009088,-0.011214424661007416
2011-06-30,-0.012339316162381264,-0.012339316162381264,-0.012339316162381264,-0.012339316162381264,-0.017995296326405508,-0.016870080598922477
2011-07-31,8.550876079541103e-05,8.550876079541103e-05,8.550876079541103e-05,8.550876079541103e-05,-0.022660923519184695,-0.020004349147908163
2011-08-31,-0.07730855907762124,-0.07730855907762124,-0.07730855907762124,-0.07730855907762124,-0.06088285960474371,-0.05497566898389161
2011-09-30,-0.10659358426961896,-0.0015155235479573088,-0.0015155235479573088,-0.10659358426961896,-0.07571970928612715,-0.0694208756863206
2011-10-31,0.1104763791675529,0.0003432336678634851,0.0003432336678634851,0.1104763791675529,0.113651977197188,0.10914721548841655
2011-11-30,-0.011084631288156233,-0.011584631288156233,-0.011584631288156233,-0.011084631288156233,-0.0037337012400506797,-0.004063894702377113
2011-12-31,-0.011605993954321409,-0.011605993954321409,-0.011605993954321409,-0.011605993954321409,0.009770866757925045,0.01044854889611102
2012-01-31,0.04050504087925497,0.04050504087925497,0.04050504087925497,0.04050504087925497,0.05069989983101708,0.046374645381635604
2012-02-29,0.03632103325556099,0.03632103325556099,0.03632103325556099,0.03632103325556099,0.04218483146992957,0.043405168523311444
2012-03-31,0.04592358782371983,0.04592358782371983,0.04592358782371983,0.04592358782371983,0.03067737235002066,0.03216388456107855
2012-04-30,0.0001298718273921584,0.0001298718273921584,0.0001298718273921584,0.0001298718273921584,-0.006366408674707724,-0.006675612292192046
2012-05-31,-0.059206024627843024,-0.059206024627843024,-0.059206024627843024,-0.059206024627843024,-0.062256231655175354,-0.0600558491296187
2012-06-30,0.0260026553815641,-0.0014710510246129234,-0.0014710510246129234,0.0260026553815641,0.0404515089487516,0.04058120807844756
2012-07-31,0.006482638330323587,0.005982638330323586,0.005982638330323586,0.006482638330323587,0.008751300573171639,0.011829715954315034
2012-08-31,0.0441007512209276,0.0441007512209276,0.0441007512209276,0.0441007512209276,0.027023797846724484,0.02505243596349538
2012-09-30,0.023068048496812654,0.023068048496812654,0.023068048496812654,0.023068048496812654,0.024912746449295753,0.025351231644098915
2012-10-31,-0.01808941872605993,-0.01808941872605993,-0.01808941872605993,-0.01808941872605993,-0.018057841526703422,-0.018198846141878944
2012-11-30,0.011192887695849613,0.011192887695849613,0.011192887695849613,0.011192887695849613,0.007743031265206257,0.005660139467829728
2012-12-31,0.025500212480414453,0.025500212480414453,0.025500212480414453,0.025500212480414453,0.012928637489727057,0.008934452818790017
2013-01-31,0.0585528104031644,0.0585528104031644,0.0585528104031644,0.0585528104031644,0.05417600689290447,0.05118982415278217
2013-02-28,0.014020884132635691,0.014020884132635691,0.014020884132635691,0.014020884132635691,0.012815359135566196,0.012759087952648906
2013-03-31,0.04124823236043462,0.04124823236043462,0.04124823236043462,0.04124823236043462,0.03948468817015205,0.03797157375575555
2013-04-30,0.028642807115562108,0.028642807115562108,0.028642807115562108,0.028642807115562108,0.016057434903576917,0.019211976785606932
2013-05-31,0.0443064595647068,0.0443064595647068,0.0443064595647068,0.0443064595647068,0.024434709863692117,0.023609986526548443
2013-06-30,-0.0014833044107506739,-0.0037480740071381136,-0.0037480740071381136,-0.0037480740071381136,-0.014367098330123507,-0.013344549758374069
2013-07-31,0.0016255218692324824,0.053064864422594504,0.053064864422594504,0.0011255218692324824,0.05745729615041251,0.0516767039262267
2013-08-31,-0.000971046924990171,-0.03985515469119055,-0.03985515469119055,-0.04035515469119055,-0.030313252500592358,-0.02999248949922817
2013-09-30,0.0022301508516251456,0.04122265737213093,0.04122265737213093,0.0017301508516251456,0.038971250996588935,0.031646568992917956
2013-10-31,0.0006866403943988075,0.04648545987033212,0.04648545987033212,0.04623545987033212,0.04266937596988929,0.046306887695614085
2013-11-30,0.0009346810177845999,0.0355738783128553,0.0355738783128553,0.0355738783128553,0.027026921150320682,0.029637649553863055
2013-12-31,-0.0017735220779417915,0.03250864514648255,0.03250864514648255,0.03250864514648255,0.02733512380169234,0.025926353701177796
2014-01-31,0.0020142254462736098,-0.05133683541090678,-0.05133683541090678,-0.05133683541090678,-0.03169294440964454,-0.03524789893043412
2014-02-28,0.0003906664055537412,0.04200799857651524,0.04200799857651524,0.04200799857651524,0.04866503557547319,0.045515520423885736
2014-03-31,-0.0010883136197190613,-0.009802571679019517,-0.009802571679019517,-0.009802571679019517,0.005093419122366161,0.008295699136713575
2014-04-30,0.001078122500860479,-0.002066287302856379,-0.002066287302856379,-0.002066287302856379,0.0006157640183963586,0.006951342706670083
2014-05-31,0.0017869136153503273,0.01774122681872256,0.01774122681872256,0.01774122681872256,0.021018864155272876,0.023206118940881426
2014-06-30,0.02944126034996014,0.02994126034996014,0.02994126034996014,0.02994126034996014,0.0262121778190334,0.020644911531122245
2014-07-31,-0.009108491639615274,-0.009108491639615274,-0.009108491639615274,-0.009108491639615274,-0.01994693102960543,-0.013437364873336688
2014-08-31,0.0273285026231882,0.0273285026231882,0.0273285026231882,0.0273285026231882,0.0415082993865068,0.03946335313826843
2014-09-30,-0.041342169928106964,-0.041342169928106964,-0.041342169928106964,-0.041342169928106964,-0.0209664668748466,-0.013796251873505416
2014-10-31,0.0021051031671145974,0.022228209777319624,0.022228209777319624,0.022228209777319624,0.027459463074885226,0.023551083647956883
2014-11-30,0.03529550231132311,0.03579550231132311,0.03579550231132311,0.03579550231132311,0.02480289454107587,0.027471798189148577
2014-12-31,-0.0015329421460243409,-0.0015329421460243409,-0.0015329421460243409,-0.0015329421460243409,-0.00038330321809820767,-0.0025363711935718625
2015-01-31,-0.05230849641114299,-0.05230849641114299,-0.05230849641114299,-0.05230849641114299,-0.02735856812387294,-0.029629662916501154
2015-02-28,0.08244538942573318,0.08244538942573318,0.08244538942573318,0.08244538942573318,0.0574201904310363,0.056204617937190005
2015-03-31,-0.019592872136113493,-0.019592872136113493,-0.019592872136113493,-0.019592872136113493,-0.011628825644763863,-0.015705669523614074
2015-04-30,0.013489349557055552,0.013489349557055552,0.013489349557055552,0.013489349557055552,0.006153970181853818,0.009834225950040798
2015-05-31,0.015849579518434576,0.015849579518434576,0.015849579518434576,0.015849579518434576,0.012973733390801545,0.01285595085408442
2015-06-30,-0.0001819864722192861,-0.01779160310410205,-0.01779160310410205,-0.01779160310410205,-0.016748691285922823,-0.020312199906191042
2015-07-31,0.0004482134569381291,0.041222986590750826,0.041222986590750826,0.041222986590750826,0.017006121842536803,0.022589204704832166
2015-08-31,-0.0004954739574296596,-0.0679636632629948,-0.0679636632629948,-0.0679636632629948,-0.0609151190144408,-0.06095016379810947
2015-09-30,0.0029499124456975334,0.0024499124456975334,0.0024499124456975334,-0.017002064231103453,-0.029229782359106893,-0.025515824029170187
2015-10-31,-0.0014119870921653899,-0.0014119870921653899,-0.0014119870921653899,0.09746093640210637,0.07911283822518755,0.08505978692345617
2015-11-30,-0.002583188413978754,0.00187755370961662,0.00187755370961662,0.00237755370961662,0.0060073621872631655,0.003655419970505225
2015-12-31,-0.0014910484033577864,-0.02462118789632417,-0.02462118789632417,-0.0019910484033577864,-0.021234229144217243,-0.01728260080571986
2016-01-31,0.006519571113012379,-0.044470366866508626,-0.044470366866508626,0.006519571113012379,-0.05723894714150424,-0.0497866912453655
2016-02-29,0.001119521516196098,0.0006195215161960981,0.0006195215161960981,-0.001546874561606681,-0.00010130007265340968,-0.0008262981050735085
2016-03-31,0.07847615491771626,0.0013777854834147174,0.0013777854834147174,0.07872615491771626,0.0710987491293642,0.0672662998985909
2016-04-30,-0.01891567736623001,-0.01941567736623001,-0.01941567736623001,-0.01891567736623001,0.006582768933621308,0.003941147125003042
2016-05-31,-0.002134405951979751,-0.002134405951979751,-0.002134405951979751,-0.002134405951979751,0.0173442920490241,0.017011318508744155
2016-06-30,-0.0035728308188020252,-0.0035728308188020252,-0.0035728308188020252,-0.0035728308188020252,0.002734301173209719,0.0034761814211445863
2016-07-31,0.011570354637540331,0.011570354637540331,0.011570354637540331,0.011570354637540331,0.03975360106343784,0.03647112022795773
2016-08-31,0.010300958714543035,0.010300958714543035,0.010300958714543035,0.010300958714543035,0.0020643992085533913,0.0011977130833220606
2016-09-30,0.01143961855109965,0.01143961855109965,0.01143961855109965,0.01143961855109965,0.0019910369303999254,5.793104903162316e-05
2016-10-31,-0.018108619786381425,-0.018108619786381425,-0.018108619786381425,-0.018108619786381425,-0.021916708372208382,-0.0173371900157705
2016-11-30,0.07075542872849613,0.07075542872849613,0.07075542872849613,0.07075542872849613,0.04490747213394375,0.03683854100543882
2016-12-31,0.020062936927405767,0.020062936927405767,0.020062936927405767,0.00022338966131901826,0.0198667013771614,0.020271848975630835
2017-01-31,-0.015024626089012366,-0.015024626089012366,-0.015024626089012366,0.001065687646895741,0.018556973431741675,0.01789481085363276
2017-02-28,0.04569824073466064,0.04569824073466064,0.04569824073466064,0.0003670267792434956,0.03694884792637132,0.03929145226136077
2017-03-31,-0.0039004219165420795,-0.0039004219165420795,-0.0039004219165420795,-0.00415042191654208,0.0005522498646417517,0.0012498420838016333
2017-04-30,0.00582161660038466,0.00582161660038466,0.00582161660038466,0.00582161660038466,0.010633014295500232,0.009925936768982346
2017-05-31,0.013818250863919912,0.013818250863919912,0.013818250863919912,0.013818250863919912,0.010113423959065893,0.014113004816598496
2017-06-30,-0.007552946170047176,-0.007552946170047176,-0.007552946170047176,-0.007552946170047176,0.009472989318374703,0.006375162535699586
2017-07-31,0.0013597044314716538,0.030557403151903,0.030557403151903,0.030557403151903,0.018802969513963763,0.020554354548584453
2017-08-31,0.00202329541019175,0.006836240802485183,0.006836240802485183,0.006836240802485183,0.0014982115656623218,0.0029175163461099274
2017-09-30,0.02925441629832287,0.029754416298322872,0.029754416298322872,0.029754416298322872,0.024400690662272018,0.020149113284512188
2017-10-31,-0.0014125930195367227,0.04687980154195537,0.04687980154195537,0.04687980154195537,0.021695493150211576,0.023564205616126488
2017-11-30,0.023862293830567094,0.024362293830567094,0.024362293830567094,0.024362293830567094,0.03030319812844451,0.030566159251778746
2017-12-31,0.012169546924255203,0.012169546924255203,0.012169546924255203,-0.0007023526340663162,0.01161049662204161,0.01212778026630179
2018-01-31,0.06796775892780749,0.06796775892780749,0.06796775892780749,-0.002861656972656279,0.05231317919097078,0.05635919216126961
2018-02-28,-0.019640653900485222,-0.019640653900485222,-0.019640653900485222,-0.0010063050580503274,-0.037595863835212295,-0.03636036072918758
2018-03-31,0.0019714601272968206,-0.03059265160945318,-0.03059265160945318,0.0024714601272968206,-0.019631858922247725,-0.02741061602641226
2018-04-30,0.011702240494704308,0.012202240494704308,0.012202240494704308,-0.002348454339107464,0.004494319455699447,0.005168414228888363
2018-05-31,0.00302322360503754,0.024653304439127693,0.024653304439127693,0.00352322360503754,0.02721352326620119,0.024308612966591703
2018-06-30,0.0010321307488486147,0.0012821307488486147,0.0012821307488486147,0.0010321307488486147,0.007036042319741531,0.005751343479538429
2018-07-31,0.019197793012689618,0.019197793012689618,0.019197793012689618,0.019197793012689618,0.03318385881187802,0.037046613477048185
2018-08-31,0.05851846894641122,0.05851846894641122,0.05851846894641122,0.05851846894641122,0.03432383002022399,0.03191987911737448
2018-09-30,0.0025560631252553034,0.0025560631252553034,0.0025560631252553034,0.0025560631252553034,0.0019604443291301177,0.0059449122920332
2018-10-31,0.0010309071354641102,-0.09052749660255843,-0.09052749660255843,-0.09052749660255843,-0.07410591729767213,-0.06910414517819685
2018-11-30,0.003810336283657234,0.002571676481410212,0.003310336283657234,0.002571676481410212,0.020135547742413218,0.018549392978577828
2018-12-31,0.007598488655125024,-0.09567601911352938,-0.09592601911352938,-0.09567601911352938,-0.09176132290268157,-0.08804832786406913
2019-01-31,0.002511138427369275,0.002011138427369275,0.002011138427369275,0.0837770483855663,0.08540282213364803,0.08006556054573721
2019-02-28,0.037910748417443185,0.037910748417443185,0.037910748417443185,0.038160748417443185,0.03558819559052018,0.03241595037394074
2019-03-31,0.017845810500998066,0.017845810500998066,0.017845810500998066,0.017845810500998066,0.01416698725436727,0.018100070117780254
2019-04-30,0.058890960886250315,0.058890960886250315,0.058890960886250315,0.058890960886250315,0.039251006387263754,0.040853021835406844
2019-05-31,-0.0813431529989771,-0.0813431529989771,-0.0813431529989771,-0.0813431529989771,-0.06449924181844569,-0.06377141436615852
2019-06-30,0.08377124981182626,0.004109238692135253,0.004109238692135253,0.08377124981182626,0.07078142985252134,0.06958658772311455
2019-07-31,0.023866554544060725,0.023366554544060725,0.023366554544060725,0.023866554544060725,0.014124941121704149,0.01511927086409548
2019-08-31,-0.012397577294853912,-0.012397577294853912,-0.012397577294853912,-0.012397577294853912,-0.02082663821818176,-0.016743570488932824
2019-09-30,0.014221395034658801,0.014221395034658801,0.014221395034658801,0.014221395034658801,0.017792972219503156,0.019457960609065905
2019-10-31,0.03174601294357668,0.03174601294357668,0.03174601294357668,0.03174601294357668,0.021059511670176168,0.022104797151717648
2019-11-30,0.05209288209315832,0.05209288209315832,0.05209288209315832,0.05209288209315832,0.03787808507138268,0.03619826490039202
2019-12-31,0.034649341001782186,0.034649341001782186,0.034649341001782186,0.034649341001782186,0.028041004433635663,0.02905538268203367
2020-01-31,0.006642739015652821,0.006642739015652821,0.006642739015652821,0.006642739015652821,-0.0006109773420380771,-0.0004038059700871566
2020-02-29,-0.09274651058172062,-0.09274651058172062,-0.09274651058172062,-0.09274651058172062,-0.07999025110061042,-0.07916555927242275
2020-03-31,-0.1177063133535298,0.011940845960648427,0.011940845960648427,-0.1177063133535298,-0.1388569940182347,-0.12487138221696192
2020-04-30,0.16309492644198686,0.0027261771040356653,0.0027261771040356653,0.16309492644198686,0.13133202577919167,0.12698356433069824
2020-05-31,0.06842960488638772,0.06792960488638772,-0.0007834658200491784,0.06842960488638772,0.05396304380159478,0.04764525447247525
2020-06-30,0.05011467491352106,0.05011467491352106,0.04961467491352106,0.05011467491352106,0.022981635664439004,0.01773428065784821
2020-07-31,0.06479535038683437,0.06479535038683437,0.06479535038683437,0.06479535038683437,0.05743340668705854,0.05889226369388645
2020-08-31,0.10717777225166791,0.10717777225166791,0.10717777225166791,0.10717777225166791,0.0710487093794212,0.06979656935006617
2020-09-30,-0.035992561568283676,-0.035992561568283676,-0.035992561568283676,-0.035992561568283676,-0.03537594814382106,-0.037443469316875144
2020-10-31,-0.038662720384712745,-0.038662720384712745,-0.038662720384712745,-0.038662720384712745,-0.01949359680362106,-0.02493370221777136
2020-11-30,0.10689409276594741,0.10689409276594741,0.10689409276594741,0.10689409276594741,0.11803082243188534,0.10877673265790544
2020-12-31,0.039847300386677054,0.039847300386677054,0.039847300386677054,0.039847300386677054,0.046763383955021,0.03704846609335277
2021-01-31,-0.0003664251426706011,-0.0003664251426706011,-0.0003664251426706011,-0.0003664251426706011,-0.003339620859871162,-0.010190101955521058
2021-02-28,0.004171315577308099,0.004171315577308099,0.004171315577308099,0.004171315577308099,0.03139353566726788,0.027805254778851873
2021-03-31,0.043616960435483965,0.043616960435483965,0.043616960435483965,0.043616960435483965,0.03647903043724088,0.04539926399422378
2021-04-30,0.03581565535988551,0.03581565535988551,0.03581565535988551,6.80987739269394e-05,0.050365391943042015,0.05291057595735893
2021-05-31,0.05240388134861429,0.05240388134861429,0.05240388134861429,0.05190388134861429,0.004560039680451267,0.00656621198634344
2021-06-30,0.0059726606140297345,0.0059726606140297345,0.0059726606140297345,0.0059726606140297345,0.024819963278446266,0.022427134332970056
2021-07-31,-0.04389838474585056,-0.04389838474585056,-0.04389838474585056,0.0011598628796571368,0.01736838485490777,0.02441258250725653
2021-08-31,0.04328622534478285,0.04328622534478285,0.04328622534478285,0.04303622534478285,0.02858515868904843,0.02975993907280361
2021-09-30,-0.03841222882244405,-0.03841222882244405,-0.03841222882244405,-0.0015086171293633983,-0.04464149166646192,-0.04660547704326179
2021-10-31,0.08776212080599696,0.08776212080599696,0.08776212080599696,-0.0033553741327376763,0.06687376148982827,0.07016345921938205
2021-11-30,-0.05362093889021685,-0.05362093889021685,-0.05362093889021685,-0.0005707480769698847,-0.014604674894101,-0.008034916411653215
2021-12-31,0.030903627507794268,0.030903627507794268,0.030903627507794268,-0.002122354263072168,0.03793031404825986,0.046247935580096655
2022-01-31,0.05965300340882512,0.05965300340882512,0.05965300340882512,-0.006897368962543893,-0.06059476044561185,-0.05274131324226283
2022-02-28,-0.004821204054254513,0.02818355860424468,0.02818355860424468,-0.004321204054254513,-0.02486653917857362,-0.029517125658231502
2022-03-31,0.045543005227854316,0.04604300522785432,0.04604300522785432,-0.014017821439195943,0.03259936724238832,0.037590463543415886
2022-04-30,-0.0054695987648343825,-0.06377499751587876,-0.06377499751587876,-0.004969598764834382,-0.09131634273534706,-0.08776896103095588
2022-05-31,0.005962475678904733,0.005462475678904732,0.005462475678904732,0.005962475678904733,-0.0025136430694021605,0.002257212867133651
2022-06-30,-0.005943869440074967,-0.005943869440074967,-0.005943869440074967,-0.005943869440074967,-0.08231278777912376,-0.08246033501617922
2022-07-31,0.004099238156783258,0.004099238156783258,0.004099238156783258,0.004099238156783258,0.09346841705578912,0.09208731718815
2022-08-31,-0.00810035406631382,-0.00810035406631382,-0.00810035406631382,-0.00810035406631382,-0.037284820303038146,-0.04080192582726849
2022-09-30,-0.01192370040264712,-0.01192370040264712,-0.01192370040264712,-0.01192370040264712,-0.09230498229248874,-0.09244608407498522
2022-10-31,-0.0012575329559807447,-0.0012575329559807447,-0.0012575329559807447,-0.0012575329559807447,0.08112780070039882,0.08127582452206394
2022-11-30,0.006937771691656325,0.006937771691656325,0.006937771691656325,0.006937771691656325,0.05169304697239685,0.05559133652290371
