Date,IJR,MDY,SHY,SPY,TIP,VTI,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2006-03-31,24.837284088134766,112.71612548828125,55.126285552978516,89.50471496582031,54.49678421020508,45.178401947021484,15.003390312194824,17.716760635375977,22.9575252532959,8.531147956848145,13.8247652053833,7.670581817626953,22.579345703125,13.049822807312012
2006-04-30,24.863927841186523,114.23448944091797,55.24803161621094,90.63531494140625,54.36886215209961,45.61042404174805,15.75907039642334,18.48421287536621,23.453350067138672,8.419405937194824,13.959504127502441,7.7924981117248535,21.8803653717041,13.216532707214355
2006-05-31,23.733062744140625,109.28231811523438,55.34031677246094,87.90531921386719,54.53021240234375,44.14012145996094,15.320550918579102,17.787521362304688,23.052623748779297,7.872238636016846,13.988788604736328,7.919382095336914,21.421438217163086,12.995548248291016
2006-06-30,23.687305450439453,108.68775939941406,55.47115707397461,88.13460540771484,54.763431549072266,44.19855880737305,15.70942211151123,17.70524787902832,23.022994995117188,7.833704948425293,14.246243476867676,8.101091384887695,21.428916931152344,12.972803115844727
2006-07-31,22.80998992919922,105.7044906616211,55.840003967285156,88.52928161621094,55.59087371826172,44.146087646484375,16.235370635986328,18.110374450683594,21.715572357177734,7.629483222961426,14.470039367675781,8.489962577819824,22.598154067993164,12.54154109954834
2006-08-31,23.221946716308594,106.97744750976562,56.25992202758789,90.4612045288086,56.515262603759766,45.160865783691406,15.4104585647583,18.323902130126953,21.96071434020996,8.16508674621582,15.02953052520752,8.723288536071777,23.243000030517578,12.790194511413574
2006-09-30,23.425582885742188,107.75909423828125,56.50690460205078,92.90384674072266,56.5778694152832,46.18147659301758,14.846601486206055,19.06148338317871,22.799169540405273,8.49443244934082,15.021951675415039,8.59641170501709,23.599687576293945,13.605013847351074
2006-10-31,24.629533767700195,112.15121459960938,56.742759704589844,95.83179473876953,56.53634262084961,47.81175231933594,15.479907989501953,19.507471084594727,23.441970825195312,8.830354690551758,15.288296699523926,9.051648139953613,23.67790412902832,14.48476791381836
2006-11-30,25.275474548339844,115.65081024169922,57.017066955566406,97.73748016357422,57.14260482788086,48.925537109375,16.807632446289062,19.64510726928711,24.016407012939453,9.081326484680176,15.158079147338867,9.291910171508789,23.64946174621582,14.667733192443848
2006-12-31,25.282695770263672,115.03941345214844,57.054603576660156,99.04434204101562,55.8260498046875,49.51339340209961,16.3341007232666,20.384441375732422,24.134721755981445,9.032410621643066,15.538374900817871,9.371246337890625,23.896671295166016,14.98580265045166
