Date,HAA Gross,HAA Net,VTI Buy and Hold
2013-10-31,0.0006866403943988075,0.0006866403943988075,0.04266937596988929
2013-11-30,0.0009346810177845999,0.0009346810177845999,0.027026921150320682
2013-12-31,-0.0017735220779417915,-0.0017735220779417915,0.02733512380169234
2014-01-31,0.0020142254462736098,0.0020142254462736098,-0.03169294440964454
2014-02-28,0.0003906664055537412,0.0003906664055537412,0.04866503557547319
2014-03-31,-0.0010883136197190613,-0.0010883136197190613,0.005093419122366161
2014-04-30,0.001078122500860479,0.001078122500860479,0.0006157640183963586
2014-05-31,0.0017869136153503273,0.0017869136153503273,0.021018864155272876
2014-06-30,0.020644911531122245,0.020144911531122245,0.0262121778190334
2014-07-31,-0.043866818201363844,-0.044366818201363845,-0.01994693102960543
2014-08-31,0.03946335313826843,0.03896335313826843,0.0415082993865068
2014-09-30,-0.013796251873505416,-0.013796251873505416,-0.0209664668748466
2014-10-31,0.0026051031671145974,0.0021051031671145974,0.027459463074885226
2014-11-30,0.027471798189148577,0.026971798189148577,0.02480289454107587
2014-12-31,-0.0025363711935718625,-0.0025363711935718625,-0.00038330321809820767
2015-01-31,-0.029629662916501154,-0.029629662916501154,-0.02735856812387294
2015-02-28,0.050292701058377354,0.04979270105837735,0.0574201904310363
2015-03-31,-0.015705669523614074,-0.016205669523614075,-0.011628825644763863
2015-04-30,-0.014752209160140195,-0.015252209160140195,0.006153970181853818
2015-05-31,0.01285595085408442,0.012355950854084419,0.012973733390801545
2015-06-30,0.0003180135277807139,-0.0001819864722192861,-0.016748691285922823
2015-07-31,0.0004482134569381291,0.0004482134569381291,0.017006121842536803
2015-08-31,-0.0004954739574296596,-0.0004954739574296596,-0.0609151190144408
2015-09-30,0.0029499124456975334,0.0029499124456975334,-0.029229782359106893
2015-10-31,-0.0014119870921653899,-0.0014119870921653899,0.07911283822518755
2015-11-30,-0.002583188413978754,-0.002583188413978754,0.0060073621872631655
2015-12-31,-0.0014910484033577864,-0.0014910484033577864,-0.021234229144217243
2016-01-31,0.006519571113012379,0.006519571113012379,-0.05723894714150424
2016-02-29,0.001119521516196098,0.001119521516196098,-0.00010130007265340968
2016-03-31,0.0672662998985909,0.0667662998985909,0.0710987491293642
2016-04-30,0.003941147125003042,0.003941147125003042,0.006582768933621308
2016-05-31,0.016063466345885402,0.015563466345885402,0.0173442920490241
2016-06-30,0.004666619723017185,0.004166619723017184,0.002734301173209719
2016-07-31,0.0424272247209907,0.0424272247209907,0.03975360106343784
2016-08-31,0.014015286094679169,0.013515286094679169,0.0020643992085533913
2016-09-30,0.006320339035033484,0.006320339035033484,0.0019910369303999254
2016-10-31,-0.04414026151834893,-0.04414026151834893,-0.021916708372208382
2016-11-30,0.03683854100543882,0.03633854100543882,0.04490747213394375
2016-12-31,0.03385821045420778,0.03335821045420778,0.0198667013771614
2017-01-31,-0.005817582146722011,-0.005817582146722011,0.018556973431741675
2017-02-28,0.016091228224856646,0.016091228224856646,0.03694884792637132
2017-03-31,-0.0010226070858214698,-0.0010226070858214698,0.0005522498646417517
2017-04-30,0.009109120402183368,0.009109120402183368,0.010633014295500232
2017-05-31,-0.02091985449763667,-0.02091985449763667,0.010113423959065893
2017-06-30,0.006375162535699586,0.005875162535699585,0.009472989318374703
2017-07-31,0.0018597044314716538,0.0013597044314716538,0.018802969513963763
2017-08-31,0.00202329541019175,0.00202329541019175,0.0014982115656623218
2017-09-30,0.020149113284512188,0.019649113284512187,0.024400690662272018
2017-10-31,-0.0009125930195367227,-0.0014125930195367227,0.021695493150211576
2017-11-30,0.034998483260697766,0.034498483260697765,0.03030319812844451
2017-12-31,-0.005256188201397061,-0.005256188201397061,0.01161049662204161
2018-01-31,0.05635919216126961,0.05585919216126961,0.05231317919097078
2018-02-28,-0.03636036072918758,-0.03636036072918758,-0.037595863835212295
2018-03-31,0.0024714601272968206,0.0019714601272968206,-0.019631858922247725
2018-04-30,0.010517931186047713,0.010017931186047713,0.004494319455699447
2018-05-31,0.00352322360503754,0.00302322360503754,0.02721352326620119
2018-06-30,0.010440104617145618,0.009940104617145618,0.007036042319741531
2018-07-31,0.03235088334126113,0.03235088334126113,0.03318385881187802
2018-08-31,0.04816607276141616,0.04816607276141616,0.03432383002022399
2018-09-30,-0.03082944377204888,-0.03082944377204888,0.0019604443291301177
2018-10-31,0.0015309071354641102,0.0010309071354641102,-0.07410591729767213
2018-11-30,0.003810336283657234,0.003810336283657234,0.020135547742413218
2018-12-31,0.007598488655125024,0.007598488655125024,-0.09176132290268157
2019-01-31,0.002511138427369275,0.002511138427369275,0.08540282213364803
2019-02-28,0.03241595037394074,0.03191595037394074,0.03558819559052018
2019-03-31,0.018100070117780254,0.018100070117780254,0.01416698725436727
2019-04-30,0.040853021835406844,0.040853021835406844,0.039251006387263754
2019-05-31,-0.06377141436615852,-0.06377141436615852,-0.06449924181844569
2019-06-30,0.06958658772311455,0.06958658772311455,0.07078142985252134
2019-07-31,0.01511927086409548,0.01511927086409548,0.014124941121704149
2019-08-31,-0.016743570488932824,-0.016743570488932824,-0.02082663821818176
2019-09-30,0.019457960609065905,0.019457960609065905,0.017792972219503156
2019-10-31,0.022104797151717648,0.022104797151717648,0.021059511670176168
2019-11-30,0.03619826490039202,0.03619826490039202,0.03787808507138268
2019-12-31,0.02905538268203367,0.02905538268203367,0.028041004433635663
2020-01-31,-0.0004038059700871566,-0.0004038059700871566,-0.0006109773420380771
2020-02-29,-0.07916555927242275,-0.07916555927242275,-0.07999025110061042
2020-03-31,-0.12487138221696192,-0.12487138221696192,-0.1388569940182347
2020-04-30,0.12698356433069824,0.12698356433069824,0.13133202577919167
2020-05-31,0.04764525447247525,0.04764525447247525,0.05396304380159478
2020-06-30,0.01773428065784821,0.01773428065784821,0.022981635664439004
2020-07-31,0.05889226369388645,0.05889226369388645,0.05743340668705854
2020-08-31,0.06979656935006617,0.06979656935006617,0.0710487093794212
2020-09-30,-0.037443469316875144,-0.037443469316875144,-0.03537594814382106
2020-10-31,-0.02493370221777136,-0.02493370221777136,-0.01949359680362106
2020-11-30,0.10877673265790544,0.10877673265790544,0.11803082243188534
2020-12-31,0.08240164097253944,0.08190164097253944,0.046763383955021
2021-01-31,0.06169745935380644,0.06169745935380644,-0.003339620859871162
2021-02-28,0.0770729502142824,0.0770729502142824,0.03139353566726788
2021-03-31,0.035378173461847906,0.035378173461847906,0.03647903043724088
2021-04-30,0.01852028151694496,0.01852028151694496,0.050365391943042015
2021-05-31,0.020897241877139594,0.020897241877139594,0.004560039680451267
2021-06-30,0.003351092898079111,0.003351092898079111,0.024819963278446266
2021-07-31,-0.024075171526539485,-0.024075171526539485,0.01736838485490777
2021-08-31,0.01913660940818107,0.01913660940818107,0.02858515868904843
2021-09-30,-0.023891587880327525,-0.023891587880327525,-0.04464149166646192
2021-10-31,0.035442636423504315,0.035442636423504315,0.06687376148982827
2021-11-30,-0.0243233704906336,-0.0243233704906336,-0.014604674894101
2021-12-31,0.046247935580096655,0.045747935580096655,0.03793031404825986
2022-01-31,-0.05274131324226283,-0.05274131324226283,-0.06059476044561185
2022-02-28,-0.004321204054254513,-0.004821204054254513,-0.02486653917857362
2022-03-31,0.037590463543415886,0.037090463543415886,0.03259936724238832
2022-04-30,-0.004969598764834382,-0.0054695987648343825,-0.09131634273534706
2022-05-31,0.005962475678904733,0.005962475678904733,-0.0025136430694021605
2022-06-30,-0.005943869440074967,-0.005943869440074967,-0.08231278777912376
2022-07-31,0.004099238156783258,0.004099238156783258,0.09346841705578912
2022-08-31,-0.00810035406631382,-0.00810035406631382,-0.037284820303038146
2022-09-30,-0.01192370040264712,-0.01192370040264712,-0.09230498229248874
2022-10-31,-0.0012575329559807447,-0.0012575329559807447,0.08112780070039882
2022-11-30,0.006937771691656325,0.006937771691656325,0.05169304697239685
2022-12-31,0.0011767668858713165,0.0011767668858713165,-0.05855258098967042
2023-01-31,0.007761631456832285,0.007761631456832285,0.06925048892184571
2023-02-28,-0.008058948559203305,-0.008058948559203305,-0.024017978000809626
2023-03-31,0.01647956689006902,0.01647956689006902,0.02707108429121141
2023-04-30,0.015974996697359245,0.015474996697359245,0.010779172943146564
2023-05-31,0.004616047664556255,0.004616047664556255,0.004265334337847371
2023-06-30,-0.004945956543181862,-0.005445956543181862,0.06728720773389907
2023-07-31,0.0030423725836905557,0.0030423725836905557,0.03663507336807559
2023-08-31,0.004103080366485212,0.004103080366485212,-0.019312325917479334
2023-09-30,-0.0007895925808786286,-0.0007895925808786286,-0.0480109476644478
2023-10-31,0.003330571441917396,0.003330571441917396,-0.026458312964252606
2023-11-30,0.010519818930591507,0.010519818930591507,0.09415360476348034
2023-12-31,0.0456553235023327,0.0451553235023327,0.05293891019272978
2024-01-31,-0.039261178020935206,-0.039761178020935206,0.011171045947283131
2024-02-29,0.05218696247182564,0.05168696247182564,0.0529870428769077
2024-03-31,0.03270183452575459,0.03270183452575459,0.03259694586513029
2024-04-30,-0.040319571262241616,-0.040319571262241616,-0.04343974193001521
2024-05-31,0.007195193782110865,0.006695193782110864,0.047584687488120725
2024-06-30,0.03527997366128366,0.03477997366128366,0.03078911083271252
2024-07-31,0.012109231177765745,0.012109231177765745,0.018915245836649053
2024-08-31,-0.01554841498568682,-0.01604841498568682,0.021315694399732354
2024-09-30,0.021004777672464447,0.020504777672464447,0.020308507219481964
2024-10-31,-0.008923646360100457,-0.008923646360100457,-0.00752211281818882
2024-11-30,0.059633309413379854,0.059633309413379854,0.06700329538185268
2024-12-31,-0.08090109094398512,-0.08140109094398512,-0.03040456763624788
2025-01-31,0.003781175469478315,0.003281175469478315,0.030330373002535937
2025-02-28,-0.012694736490296177,-0.013194736490296177,-0.01888818587885177
2025-03-31,-0.055719310915217646,-0.055719310915217646,-0.05855328903334012
2025-04-30,-0.008670167189502642,-0.008670167189502642,-0.007349608673250518
2025-05-31,0.06284505165897136,0.06284505165897136,0.06253191024352356
2025-06-30,0.051386230006752465,0.051386230006752465,0.051633824640206605
2025-07-31,0.023031446515753284,0.023031446515753284,0.02290006592016569
2025-08-31,0.02051948404438786,0.02051948404438786,0.023513189412821323
2025-09-30,0.03562043418529992,0.03562043418529992,0.03419942239229745
2025-10-31,0.02383739357630099,0.02383739357630099,0.022092190994791316
2025-11-30,0.0019500049129079766,0.0019500049129079766,0.0026533708289380176
2025-12-31,0.0007975029584423865,0.0007975029584423865,-0.0002646349083477162
